Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
1/3/2022,1:00,301.77,61.78,1011.48,1.35,170.01,0.007279,0,0,147.8945
1/3/2022,2:00,303.74,53.75,1011.93,1.45,155.5,0,0,0,411.8007
1/3/2022,3:00,305.72,45.71,1012.39,1.63,143.58,0,0,0,620.5527
1/3/2022,4:00,306.86,41.44,1011.37,1.81,128.15,0,0,0,797.9826
1/3/2022,5:00,308.01,37.17,1010.35,2.09,116.14,0,0,0,928.1178
1/3/2022,6:00,309.16,32.9,1009.33,2.44,107.25,0,0,0,957.723
1/3/2022,7:00,309.28,31.49,1008.36,2.22,105.25,0,0,0,919.7913
1/3/2022,8:00,309.41,30.08,1007.38,2.01,102.83,0,0,0,817.6803
1/3/2022,9:00,309.54,28.67,1006.4,1.8,99.83,0,0,0,628.2804
1/3/2022,10:00,308.37,31.44,1006.84,1.31,126.01,0,0,0,412.5939
1/3/2022,11:00,307.21,34.2,1007.28,1.28,164.2,0,0,0,189.6681
1/3/2022,12:00,306.05,36.96,1007.73,1.74,192.03,0,0,0,10.9312
1/3/2022,13:00,304.93,43.06,1008.6,2.36,196.45,0,0,0,0
1/3/2022,14:00,303.82,49.17,1009.48,2.99,199.02,0,0,0,0
1/3/2022,15:00,302.7,55.28,1010.35,3.62,200.7,0,0,0,0
1/3/2022,16:00,302.3,58.33,1010.22,3.38,199.19,0,0,0,0
1/3/2022,17:00,301.9,61.38,1010.1,3.14,197.46,0,0,0,0
1/3/2022,18:00,301.5,64.43,1009.97,2.9,195.43,0,0,0,0
1/3/2022,19:00,301.14,66.84,1009.72,2.59,198.49,0,0,0,0
1/3/2022,20:00,300.77,69.26,1009.47,2.29,202.37,0,0,0,0
1/3/2022,21:00,300.41,71.68,1009.22,2.01,207.37,0.041837,0,0,0
1/3/2022,22:00,300.24,72.78,1009.78,1.64,209.01,0.083674,0,0,0
1/3/2022,23:00,300.07,73.88,1010.34,1.28,211.58,0.125511,0,0,0
1/3/2022,24:00:00,299.9,74.99,1010.9,0.92,216.17,0.090122,0,0,10.1636
2/3/2022,1:00,301.83,66.45,1011.42,0.8,190.39,0.054732,0,0,169.9268
2/3/2022,2:00,303.76,57.9,1011.93,0.86,162.84,0.019343,0,0,413.9733
2/3/2022,3:00,305.69,49.36,1012.45,1.09,143.02,0.012895,0,0,613.035
2/3/2022,4:00,306.8,44.82,1011.47,1.49,145.01,0.006448,0,0,777.0126
2/3/2022,5:00,307.92,40.28,1010.49,1.89,146.15,0,0,0,892.1457
2/3/2022,6:00,309.04,35.74,1009.52,2.29,146.89,0.00361,0,0,849.3612
2/3/2022,7:00,308.87,35.73,1008.5,2.64,159.29,0.007221,0,0,746.7978
2/3/2022,8:00,308.7,35.71,1007.49,3.09,168.41,0.010831,0,0,602.0355
2/3/2022,9:00,308.54,35.7,1006.48,3.6,175.1,0.007221,0,0,486.5577
2/3/2022,10:00,307.36,39.64,1007,3.52,184.65,0.00361,0,0,336.7986
2/3/2022,11:00,306.19,43.57,1007.52,3.53,194.39,0,0,0,163.0648
2/3/2022,12:00,305.01,47.5,1008.05,3.65,203.76,0,0,0,9.0124
2/3/2022,13:00,304.22,51.55,1008.85,3.47,203.38,0,0,0,0
2/3/2022,14:00,303.42,55.6,1009.64,3.28,202.96,0,0,0,0
2/3/2022,15:00,302.63,59.64,1010.43,3.1,202.48,0,0,0,0
2/3/2022,16:00,302.11,62.56,1010.24,2.93,202.81,0,0,0,0
2/3/2022,17:00,301.58,65.48,1010.05,2.76,203.18,0,0,0,0
2/3/2022,18:00,301.05,68.4,1009.86,2.6,203.59,0,0,0,0
2/3/2022,19:00,300.82,70.15,1009.69,2.56,202.29,0,0,0,0
2/3/2022,20:00,300.58,71.91,1009.51,2.53,200.95,0,0,0,0
2/3/2022,21:00,300.35,73.66,1009.34,2.5,199.58,0,0,0,0
2/3/2022,22:00,300.33,74.58,1009.92,2.2,202.14,0,0,0,0
2/3/2022,23:00,300.3,75.49,1010.49,1.91,205.48,0,0,0,0
2/3/2022,24:00:00,300.28,76.41,1011.07,1.63,210,0,0,0,11.1459
3/3/2022,1:00,302.11,67.65,1011.49,1.74,205.68,0,0,0,169.0332
3/3/2022,2:00,303.94,58.88,1011.9,1.86,201.9,0,0,0,416.0976
3/3/2022,3:00,305.77,50.12,1012.32,1.98,198.57,0,0,0,621.2592
3/3/2022,4:00,306.79,46.41,1011.3,2.02,195.56,0,0,0,793.9896
3/3/2022,5:00,307.8,42.69,1010.29,2.06,192.66,0,0,0,919.0005
3/3/2022,6:00,308.82,38.98,1009.27,2.1,189.88,0,0,0,826.6404
3/3/2022,7:00,308.54,38.94,1008.34,1.52,194.56,0,0,0,676.2024
3/3/2022,8:00,308.25,38.91,1007.41,0.96,204.87,0,0,0,495.5826
3/3/2022,9:00,307.96,38.87,1006.48,0.5,237.55,0,0,0,338.9385
3/3/2022,10:00,307.1,41.5,1006.8,1.15,197.3,0,0,0,191.9248
3/3/2022,11:00,306.24,44.13,1007.12,1.95,187.67,0,0,0,72.3354
3/3/2022,12:00,305.37,46.77,1007.44,2.77,183.68,0,0,0,4.1053
3/3/2022,13:00,304.65,50.89,1008.23,2.86,186.59,0,0,0,0
3/3/2022,14:00,303.93,55.01,1009.02,2.96,189.31,0,0,0,0
3/3/2022,15:00,303.21,59.13,1009.82,3.06,191.85,0,0,0,0
3/3/2022,16:00,302.43,64.44,1009.67,3.04,201.66,0,0,0,0
3/3/2022,17:00,301.65,69.74,1009.53,3.1,211.33,0,0,0,0
3/3/2022,18:00,300.86,75.05,1009.39,3.25,220.35,0,0,0,0
3/3/2022,19:00,300.71,75.13,1009.08,2.89,217.73,0,0,0,0
3/3/2022,20:00,300.55,75.22,1008.78,2.53,214.35,0,0,0,0
3/3/2022,21:00,300.4,75.3,1008.47,2.19,209.89,0,0,0,0
3/3/2022,22:00,300.44,74.91,1009.05,1.77,206.08,0,0,0,0
3/3/2022,23:00,300.48,74.51,1009.63,1.36,199.95,0,0,0,0
3/3/2022,24:00:00,300.53,74.12,1010.22,0.98,188.84,0,0,0,11.6917
4/3/2022,1:00,302.45,65.55,1010.67,1.05,178.52,0,0,0,171.2732
4/3/2022,2:00,304.37,56.97,1011.13,1.15,169.72,0,0,0,417.7407
4/3/2022,3:00,306.29,48.4,1011.58,1.27,162.43,0,0,0,625.0254
4/3/2022,4:00,307.58,43.71,1010.3,1.37,158.69,0,0,0,800.8065
4/3/2022,5:00,308.87,39.03,1009.02,1.47,155.48,0,0,0,929.2683
4/3/2022,6:00,310.16,34.34,1007.75,1.58,152.71,0,0,0,959.4786
4/3/2022,7:00,310.31,32.84,1006.53,1.64,162.23,0,0,0,922.3965
4/3/2022,8:00,310.45,31.33,1005.31,1.74,170.88,0,0,0,821.0472
4/3/2022,9:00,310.6,29.82,1004.09,1.87,178.46,0,0,0,630.8592
4/3/2022,10:00,309.32,33.05,1004.55,2.04,207.59,0,0,0,414.4518
4/3/2022,11:00,308.04,36.27,1005.01,2.61,228.03,0,0,0,190.8431
4/3/2022,12:00,306.76,39.49,1005.48,3.39,240.19,0.00361,0,0,11.117
4/3/2022,13:00,305.91,42.94,1006.36,3.42,223.46,0.007221,0,0,0
4/3/2022,14:00,305.05,46.39,1007.23,3.72,208.27,0.010831,0,0,0
4/3/2022,15:00,304.2,49.85,1008.11,4.24,196.07,0.007221,0,0,0
4/3/2022,16:00,303.62,54.05,1007.97,4.26,197.5,0.00361,0,0,0
