,date,time,temp,rh
2304,2021-04-07,0,26,80
2305,2021-04-07,100,25,81
2306,2021-04-07,200,25,82
2307,2021-04-07,300,25,83
2308,2021-04-07,400,25,83
2309,2021-04-07,500,25,83
2310,2021-04-07,600,24,83
2311,2021-04-07,700,25,82
2312,2021-04-07,800,25,80
2313,2021-04-07,900,25,79
2314,2021-04-07,1000,27,72
2315,2021-04-07,1100,29,64
2316,2021-04-07,1200,30,57
2317,2021-04-07,1300,31,54
2318,2021-04-07,1400,32,51
2319,2021-04-07,1500,32,48
2320,2021-04-07,1600,32,50
2321,2021-04-07,1700,31,51
2322,2021-04-07,1800,31,53
2323,2021-04-07,1900,30,57
2324,2021-04-07,2000,29,62
2325,2021-04-07,2100,28,67
2326,2021-04-07,2200,27,71
2327,2021-04-07,2300,26,75
2328,2021-04-08,0,26,79
2329,2021-04-08,100,26,79
2330,2021-04-08,200,26,80
2331,2021-04-08,300,26,80
2332,2021-04-08,400,26,79
2333,2021-04-08,500,26,79
2334,2021-04-08,600,26,78
2335,2021-04-08,700,27,72
2336,2021-04-08,800,28,67
2337,2021-04-08,900,30,61
2338,2021-04-08,1000,31,56
2339,2021-04-08,1100,32,51
2340,2021-04-08,1200,33,46
2341,2021-04-08,1300,33,46
2342,2021-04-08,1400,33,46
2343,2021-04-08,1500,33,46
2344,2021-04-08,1600,33,47
2345,2021-04-08,1700,32,48
2346,2021-04-08,1800,32,49
2347,2021-04-08,1900,31,52
2348,2021-04-08,2000,30,55
2349,2021-04-08,2100,30,59
2350,2021-04-08,2200,29,65
2351,2021-04-08,2300,27,72
2352,2021-04-09,0,26,78
2353,2021-04-09,100,26,79
2354,2021-04-09,200,26,80
2355,2021-04-09,300,26,81
2356,2021-04-09,400,26,81
2357,2021-04-09,500,26,81
2358,2021-04-09,600,27,80
2359,2021-04-09,700,28,74
2360,2021-04-09,800,29,68
2361,2021-04-09,900,30,62
2362,2021-04-09,1000,32,56
2363,2021-04-09,1100,33,50
2364,2021-04-09,1200,35,44
2365,2021-04-09,1300,35,44
2366,2021-04-09,1400,35,43
2367,2021-04-09,1500,35,43
2368,2021-04-09,1600,34,45
2369,2021-04-09,1700,34,47
2370,2021-04-09,1800,33,49
2371,2021-04-09,1900,32,51
2372,2021-04-09,2000,32,53
2373,2021-04-09,2100,31,55
2374,2021-04-09,2200,29,59
2375,2021-04-09,2300,27,63
2376,2021-04-10,0,26,67
2377,2021-04-10,100,26,70
2378,2021-04-10,200,26,73
2379,2021-04-10,300,27,77
2380,2021-04-10,400,27,78
2381,2021-04-10,500,27,78
2382,2021-04-10,600,27,79
2383,2021-04-10,700,28,74
2384,2021-04-10,800,30,68
2385,2021-04-10,900,31,62
2386,2021-04-10,1000,32,58
2387,2021-04-10,1100,33,53
2388,2021-04-10,1200,34,48
2389,2021-04-10,1300,34,47
2390,2021-04-10,1400,34,45
2391,2021-04-10,1500,34,44
2392,2021-04-10,1600,34,46
2393,2021-04-10,1700,33,49
2394,2021-04-10,1800,33,51
2395,2021-04-10,1900,32,55
2396,2021-04-10,2000,31,60
2397,2021-04-10,2100,30,65
2398,2021-04-10,2200,29,70
2399,2021-04-10,2300,27,75
2400,2021-04-11,0,26,80
2401,2021-04-11,100,26,80
2402,2021-04-11,200,26,81
2403,2021-04-11,300,26,81
2404,2021-04-11,400,26,81
2405,2021-04-11,500,26,82
2406,2021-04-11,600,26,83
2407,2021-04-11,700,26,80
2408,2021-04-11,800,27,78
2409,2021-04-11,900,27,76
2410,2021-04-11,1000,28,73
2411,2021-04-11,1100,29,70
2412,2021-04-11,1200,29,67
2413,2021-04-11,1300,29,67
2414,2021-04-11,1400,29,66
2415,2021-04-11,1500,29,66
2416,2021-04-11,1600,28,67
2417,2021-04-11,1700,28,67
2418,2021-04-11,1800,28,68
2419,2021-04-11,1900,28,70
2420,2021-04-11,2000,27,71
2421,2021-04-11,2100,27,73
2422,2021-04-11,2200,26,76
2423,2021-04-11,2300,24,80
2424,2021-04-12,0,23,83
2425,2021-04-12,100,24,84
2426,2021-04-12,200,25,85
2427,2021-04-12,300,26,86
2428,2021-04-12,400,26,86
2429,2021-04-12,500,26,85
2430,2021-04-12,600,26,85
2431,2021-04-12,700,28,79
2432,2021-04-12,800,29,73
2433,2021-04-12,900,30,67
2434,2021-04-12,1000,31,61
2435,2021-04-12,1100,32,55
2436,2021-04-12,1200,34,49
2437,2021-04-12,1300,34,48
2438,2021-04-12,1400,34,47
2439,2021-04-12,1500,34,46
2440,2021-04-12,1600,33,49
2441,2021-04-12,1700,32,52
2442,2021-04-12,1800,32,55
2443,2021-04-12,1900,31,58
2444,2021-04-12,2000,30,62
2445,2021-04-12,2100,29,65
2446,2021-04-12,2200,29,66
2447,2021-04-12,2300,29,67
2448,2021-04-13,0,29,68
2449,2021-04-13,100,29,70
2450,2021-04-13,200,28,71
2451,2021-04-13,300,28,73
2452,2021-04-13,400,28,73
2453,2021-04-13,500,28,73
2454,2021-04-13,600,28,73
2455,2021-04-13,700,29,66
2456,2021-04-13,800,31,60
2457,2021-04-13,900,32,54
2458,2021-04-13,1000,34,49
2459,2021-04-13,1100,35,43
2460,2021-04-13,1200,36,38
2461,2021-04-13,1300,36,38
2462,2021-04-13,1400,36,38
2463,2021-04-13,1500,36,37
2464,2021-04-13,1600,35,40
2465,2021-04-13,1700,34,43
2466,2021-04-13,1800,33,45
2467,2021-04-13,1900,32,51
2468,2021-04-13,2000,31,56
2469,2021-04-13,2100,30,61
2470,2021-04-13,2200,30,63
2471,2021-04-13,2300,30,66
2472,2021-04-14,0,29,68
2473,2021-04-14,100,29,69
2474,2021-04-14,200,29,71
2475,2021-04-14,300,29,72
2476,2021-04-14,400,29,73
2477,2021-04-14,500,28,74
2478,2021-04-14,600,28,75
2479,2021-04-14,700,29,70
2480,2021-04-14,800,30,65
2481,2021-04-14,900,32,60
2482,2021-04-14,1000,33,54
2483,2021-04-14,1100,34,47
2484,2021-04-14,1200,36,41
2485,2021-04-14,1300,36,42
2486,2021-04-14,1400,35,43
2487,2021-04-14,1500,35,43
2488,2021-04-14,1600,34,47
2489,2021-04-14,1700,32,50
2490,2021-04-14,1800,31,54
2491,2021-04-14,1900,30,57
2492,2021-04-14,2000,29,60
2493,2021-04-14,2100,28,63
2494,2021-04-14,2200,28,68
2495,2021-04-14,2300,27,72
2496,2021-04-15,0,27,76
2497,2021-04-15,100,27,77
2498,2021-04-15,200,27,77
2499,2021-04-15,300,27,78
2500,2021-04-15,400,27,79
2501,2021-04-15,500,27,80
2502,2021-04-15,600,27,81
2503,2021-04-15,700,28,77
2504,2021-04-15,800,29,73
2505,2021-04-15,900,30,70
2506,2021-04-15,1000,31,63
2507,2021-04-15,1100,32,57
2508,2021-04-15,1200,34,50
2509,2021-04-15,1300,34,46
2510,2021-04-15,1400,35,42
2511,2021-04-15,1500,36,39
2512,2021-04-15,1600,35,41
2513,2021-04-15,1700,35,44
2514,2021-04-15,1800,34,46
2515,2021-04-15,1900,33,51
2516,2021-04-15,2000,32,55
2517,2021-04-15,2100,31,60
2518,2021-04-15,2200,30,65
2519,2021-04-15,2300,28,70
2520,2021-04-16,0,27,75
2521,2021-04-16,100,27,75
2522,2021-04-16,200,27,75
2523,2021-04-16,300,27,75
2524,2021-04-16,400,27,75
2525,2021-04-16,500,27,75
2526,2021-04-16,600,27,76
2527,2021-04-16,700,28,71
2528,2021-04-16,800,29,66
2529,2021-04-16,900,30,62
2530,2021-04-16,1000,31,57
2531,2021-04-16,1100,33,52
2532,2021-04-16,1200,34,47
2533,2021-04-16,1300,34,46
2534,2021-04-16,1400,34,44
2535,2021-04-16,1500,35,42
2536,2021-04-16,1600,34,44
2537,2021-04-16,1700,33,46
2538,2021-04-16,1800,32,49
2539,2021-04-16,1900,32,54
2540,2021-04-16,2000,31,59
2541,2021-04-16,2100,30,65
2542,2021-04-16,2200,29,69
2543,2021-04-16,2300,29,73
2544,2021-04-17,0,28,76
2545,2021-04-17,100,28,78
2546,2021-04-17,200,28,80
2547,2021-04-17,300,28,81
2548,2021-04-17,400,27,82
2549,2021-04-17,500,27,82
2550,2021-04-17,600,27,82
2551,2021-04-17,700,28,79
2552,2021-04-17,800,28,77
2553,2021-04-17,900,29,74
2554,2021-04-17,1000,29,70
2555,2021-04-17,1100,30,66
2556,2021-04-17,1200,31,62
2557,2021-04-17,1300,31,63
2558,2021-04-17,1400,30,63
2559,2021-04-17,1500,30,64
2560,2021-04-17,1600,29,68
2561,2021-04-17,1700,28,72
2562,2021-04-17,1800,27,77
2563,2021-04-17,1900,26,80
2564,2021-04-17,2000,25,83
2565,2021-04-17,2100,24,87
2566,2021-04-17,2200,25,85
2567,2021-04-17,2300,26,82
2568,2021-04-18,0,27,80
2569,2021-04-18,100,27,80
2570,2021-04-18,200,27,80
2571,2021-04-18,300,27,81
2572,2021-04-18,400,27,80
2573,2021-04-18,500,27,79
2574,2021-04-18,600,27,78
2575,2021-04-18,700,28,75
2576,2021-04-18,800,29,71
2577,2021-04-18,900,29,67
2578,2021-04-18,1000,30,62
2579,2021-04-18,1100,31,57
2580,2021-04-18,1200,33,52
2581,2021-04-18,1300,33,50
2582,2021-04-18,1400,34,47
2583,2021-04-18,1500,34,45
2584,2021-04-18,1600,34,47
2585,2021-04-18,1700,33,49
2586,2021-04-18,1800,33,52
2587,2021-04-18,1900,32,59
2588,2021-04-18,2000,31,66
2589,2021-04-18,2100,30,74
2590,2021-04-18,2200,29,74
2591,2021-04-18,2300,28,74
2592,2021-04-19,0,28,74
2593,2021-04-19,100,27,75
2594,2021-04-19,200,27,76
2595,2021-04-19,300,27,76
2596,2021-04-19,400,27,76
2597,2021-04-19,500,27,75
2598,2021-04-19,600,27,75
2599,2021-04-19,700,28,69
2600,2021-04-19,800,29,64
2601,2021-04-19,900,30,58
2602,2021-04-19,1000,32,53
2603,2021-04-19,1100,33,47
2604,2021-04-19,1200,34,41
2605,2021-04-19,1300,35,38
2606,2021-04-19,1400,36,35
2607,2021-04-19,1500,36,33
2608,2021-04-19,1600,36,34
2609,2021-04-19,1700,36,36
2610,2021-04-19,1800,35,37
2611,2021-04-19,1900,34,42
2612,2021-04-19,2000,33,46
2613,2021-04-19,2100,32,51
2614,2021-04-19,2200,30,60
2615,2021-04-19,2300,28,70
2616,2021-04-20,0,27,79
2617,2021-04-20,100,27,79
2618,2021-04-20,200,27,80
2619,2021-04-20,300,27,80
2620,2021-04-20,400,27,80
2621,2021-04-20,500,27,79
2622,2021-04-20,600,27,79
2623,2021-04-20,700,28,73
2624,2021-04-20,800,29,67
2625,2021-04-20,900,30,61
2626,2021-04-20,1000,31,55
2627,2021-04-20,1100,33,49
2628,2021-04-20,1200,34,43
2629,2021-04-20,1300,35,40
2630,2021-04-20,1400,36,38
2631,2021-04-20,1500,37,36
2632,2021-04-20,1600,36,37
2633,2021-04-20,1700,35,38
2634,2021-04-20,1800,35,40
2635,2021-04-20,1900,33,46
2636,2021-04-20,2000,32,53
2637,2021-04-20,2100,31,59
2638,2021-04-20,2200,30,61
2639,2021-04-20,2300,30,63
2640,2021-04-21,0,30,64
2641,2021-04-21,100,29,67
2642,2021-04-21,200,29,69
2643,2021-04-21,300,29,72
2644,2021-04-21,400,28,73
2645,2021-04-21,500,28,73
2646,2021-04-21,600,28,74
2647,2021-04-21,700,30,69
2648,2021-04-21,800,31,63
2649,2021-04-21,900,32,58
2650,2021-04-21,1000,33,52
2651,2021-04-21,1100,35,46
2652,2021-04-21,1200,36,40
2653,2021-04-21,1300,37,38
2654,2021-04-21,1400,37,35
2655,2021-04-21,1500,38,33
2656,2021-04-21,1600,37,36
2657,2021-04-21,1700,36,38
2658,2021-04-21,1800,35,41
2659,2021-04-21,1900,34,46
2660,2021-04-21,2000,33,52
2661,2021-04-21,2100,32,57
2662,2021-04-21,2200,31,60
2663,2021-04-21,2300,30,62
2664,2021-04-22,0,30,65
2665,2021-04-22,100,29,66
2666,2021-04-22,200,29,66
2667,2021-04-22,300,29,67
2668,2021-04-22,400,29,67
2669,2021-04-22,500,29,66
2670,2021-04-22,600,29,66
2671,2021-04-22,700,30,61
2672,2021-04-22,800,31,57
2673,2021-04-22,900,32,53
2674,2021-04-22,1000,34,48
2675,2021-04-22,1100,35,43
2676,2021-04-22,1200,37,38
2677,2021-04-22,1300,37,36
2678,2021-04-22,1400,38,34
2679,2021-04-22,1500,38,32
2680,2021-04-22,1600,37,36
2681,2021-04-22,1700,37,39
2682,2021-04-22,1800,36,43
2683,2021-04-22,1900,34,49
2684,2021-04-22,2000,33,56
2685,2021-04-22,2100,31,62
2686,2021-04-22,2200,30,65
2687,2021-04-22,2300,29,69
2688,2021-04-23,0,28,72
2689,2021-04-23,100,28,73
2690,2021-04-23,200,28,73
2691,2021-04-23,300,28,74
2692,2021-04-23,400,28,74
2693,2021-04-23,500,28,73
2694,2021-04-23,600,28,73
2695,2021-04-23,700,29,67
2696,2021-04-23,800,30,61
2697,2021-04-23,900,32,55
2698,2021-04-23,1000,33,50
2699,2021-04-23,1100,35,45
2700,2021-04-23,1200,36,40
2701,2021-04-23,1300,37,37
2702,2021-04-23,1400,37,35
2703,2021-04-23,1500,38,33
2704,2021-04-23,1600,38,34
2705,2021-04-23,1700,37,36
2706,2021-04-23,1800,36,37
2707,2021-04-23,1900,35,42
2708,2021-04-23,2000,33,47
2709,2021-04-23,2100,32,52
2710,2021-04-23,2200,31,58
2711,2021-04-23,2300,30,63
2712,2021-04-24,0,29,69
2713,2021-04-24,100,29,70
2714,2021-04-24,200,29,71
2715,2021-04-24,300,28,73
2716,2021-04-24,400,28,72
2717,2021-04-24,500,28,71
2718,2021-04-24,600,28,70
2719,2021-04-24,700,29,65
2720,2021-04-24,800,30,60
2721,2021-04-24,900,32,55
2722,2021-04-24,1000,33,51
2723,2021-04-24,1100,34,46
2724,2021-04-24,1200,36,42
2725,2021-04-24,1300,36,40
2726,2021-04-24,1400,37,38
2727,2021-04-24,1500,37,36
2728,2021-04-24,1600,37,38
2729,2021-04-24,1700,36,40
2730,2021-04-24,1800,35,41
2731,2021-04-24,1900,34,46
2732,2021-04-24,2000,33,50
2733,2021-04-24,2100,32,54
2734,2021-04-24,2200,31,59
2735,2021-04-24,2300,30,65
2736,2021-04-25,0,29,70
2737,2021-04-25,100,28,71
2738,2021-04-25,200,28,73
2739,2021-04-25,300,28,74
2740,2021-04-25,400,28,73
2741,2021-04-25,500,28,73
2742,2021-04-25,600,28,73
2743,2021-04-25,700,29,67
2744,2021-04-25,800,30,62
2745,2021-04-25,900,31,57
2746,2021-04-25,1000,33,52
2747,2021-04-25,1100,34,48
2748,2021-04-25,1200,35,43
2749,2021-04-25,1300,36,42
2750,2021-04-25,1400,36,41
2751,2021-04-25,1500,36,40
2752,2021-04-25,1600,35,44
2753,2021-04-25,1700,34,48
2754,2021-04-25,1800,33,52
2755,2021-04-25,1900,32,55
2756,2021-04-25,2000,32,58
2757,2021-04-25,2100,31,62
2758,2021-04-25,2200,30,63
2759,2021-04-25,2300,30,64
2760,2021-04-26,0,30,66
2761,2021-04-26,100,29,68
2762,2021-04-26,200,29,70
2763,2021-04-26,300,29,72
2764,2021-04-26,400,29,72
2765,2021-04-26,500,29,72
2766,2021-04-26,600,28,72
2767,2021-04-26,700,29,67
2768,2021-04-26,800,31,62
2769,2021-04-26,900,32,57
2770,2021-04-26,1000,33,52
2771,2021-04-26,1100,34,47
2772,2021-04-26,1200,36,42
2773,2021-04-26,1300,36,41
2774,2021-04-26,1400,36,41
2775,2021-04-26,1500,36,41
2776,2021-04-26,1600,35,42
2777,2021-04-26,1700,34,43
2778,2021-04-26,1800,34,45
2779,2021-04-26,1900,33,49
2780,2021-04-26,2000,32,52
2781,2021-04-26,2100,31,56
2782,2021-04-26,2200,30,60
2783,2021-04-26,2300,29,64
2784,2021-04-27,0,29,69
2785,2021-04-27,100,28,70
2786,2021-04-27,200,28,72
2787,2021-04-27,300,27,74
2788,2021-04-27,400,27,75
2789,2021-04-27,500,27,76
2790,2021-04-27,600,27,77
2791,2021-04-27,700,28,74
2792,2021-04-27,800,29,71
2793,2021-04-27,900,29,68
2794,2021-04-27,1000,31,63
2795,2021-04-27,1100,32,58
2796,2021-04-27,1200,33,53
2797,2021-04-27,1300,34,50
2798,2021-04-27,1400,34,48
2799,2021-04-27,1500,35,46
2800,2021-04-27,1600,34,47
2801,2021-04-27,1700,34,48
2802,2021-04-27,1800,33,49
2803,2021-04-27,1900,33,52
2804,2021-04-27,2000,32,56
2805,2021-04-27,2100,31,59
2806,2021-04-27,2200,30,66
2807,2021-04-27,2300,29,72
2808,2021-04-28,0,27,79
2809,2021-04-28,100,27,80
2810,2021-04-28,200,27,81
2811,2021-04-28,300,27,82
2812,2021-04-28,400,27,81
2813,2021-04-28,500,27,81
2814,2021-04-28,600,27,80
2815,2021-04-28,700,28,77
2816,2021-04-28,800,28,74
2817,2021-04-28,900,29,71
2818,2021-04-28,1000,29,68
2819,2021-04-28,1100,30,65
2820,2021-04-28,1200,31,62
2821,2021-04-28,1300,31,59
2822,2021-04-28,1400,31,57
2823,2021-04-28,1500,32,55
2824,2021-04-28,1600,31,57
2825,2021-04-28,1700,31,59
2826,2021-04-28,1800,31,61
2827,2021-04-28,1900,30,65
2828,2021-04-28,2000,29,68
2829,2021-04-28,2100,28,72
2830,2021-04-28,2200,28,76
2831,2021-04-28,2300,27,81
2832,2021-04-29,0,27,85
2833,2021-04-29,100,26,86
2834,2021-04-29,200,26,87
2835,2021-04-29,300,26,87
2836,2021-04-29,400,26,87
2837,2021-04-29,500,26,86
2838,2021-04-29,600,26,85
2839,2021-04-29,700,27,81
2840,2021-04-29,800,28,77
2841,2021-04-29,900,29,73
2842,2021-04-29,1000,29,71
2843,2021-04-29,1100,29,68
2844,2021-04-29,1200,30,66
2845,2021-04-29,1300,30,63
2846,2021-04-29,1400,31,60
2847,2021-04-29,1500,31,58
2848,2021-04-29,1600,31,60
2849,2021-04-29,1700,31,61
2850,2021-04-29,1800,30,63
2851,2021-04-29,1900,30,66
2852,2021-04-29,2000,29,69
2853,2021-04-29,2100,28,72
2854,2021-04-29,2200,26,78
2855,2021-04-29,2300,25,84
2856,2021-04-30,0,23,90
2857,2021-04-30,100,23,90
2858,2021-04-30,200,24,90
2859,2021-04-30,300,25,91
2860,2021-04-30,400,25,90
2861,2021-04-30,500,25,89
2862,2021-04-30,600,25,88
2863,2021-04-30,700,26,85
2864,2021-04-30,800,26,82
2865,2021-04-30,900,27,79
2866,2021-04-30,1000,27,76
2867,2021-04-30,1100,28,73
2868,2021-04-30,1200,29,70
2869,2021-04-30,1300,29,66
2870,2021-04-30,1400,30,63
2871,2021-04-30,1500,31,60
2872,2021-04-30,1600,31,61
2873,2021-04-30,1700,30,62
2874,2021-04-30,1800,30,63
2875,2021-04-30,1900,29,65
2876,2021-04-30,2000,29,68
2877,2021-04-30,2100,28,70
2878,2021-04-30,2200,28,70
2879,2021-04-30,2300,28,70
2880,2021-05-01,0,28,71
2881,2021-05-01,100,28,73
2882,2021-05-01,200,27,75
2883,2021-05-01,300,27,77
2884,2021-05-01,400,27,77
2885,2021-05-01,500,27,77
2886,2021-05-01,600,27,77
2887,2021-05-01,700,28,73
2888,2021-05-01,800,29,68
2889,2021-05-01,900,30,64
2890,2021-05-01,1000,31,59
2891,2021-05-01,1100,33,53
2892,2021-05-01,1200,34,48
2893,2021-05-01,1300,34,48
2894,2021-05-01,1400,34,47
2895,2021-05-01,1500,34,46
2896,2021-05-01,1600,33,48
2897,2021-05-01,1700,33,50
2898,2021-05-01,1800,32,52
2899,2021-05-01,1900,31,55
2900,2021-05-01,2000,31,58
2901,2021-05-01,2100,30,62
2902,2021-05-01,2200,29,69
2903,2021-05-01,2300,28,75
2904,2021-05-02,0,27,82
2905,2021-05-02,100,27,83
2906,2021-05-02,200,26,83
2907,2021-05-02,300,26,84
2908,2021-05-02,400,27,83
2909,2021-05-02,500,27,82
2910,2021-05-02,600,27,82
2911,2021-05-02,700,27,80
2912,2021-05-02,800,28,77
2913,2021-05-02,900,28,75
2914,2021-05-02,1000,29,71
2915,2021-05-02,1100,30,66
2916,2021-05-02,1200,31,61
2917,2021-05-02,1300,32,57
2918,2021-05-02,1400,33,52
2919,2021-05-02,1500,34,48
2920,2021-05-02,1600,34,50
2921,2021-05-02,1700,33,52
2922,2021-05-02,1800,33,54
2923,2021-05-02,1900,32,58
2924,2021-05-02,2000,31,62
2925,2021-05-02,2100,30,66
2926,2021-05-02,2200,30,68
2927,2021-05-02,2300,29,70
2928,2021-05-03,0,29,72
2929,2021-05-03,100,29,74
2930,2021-05-03,200,29,76
2931,2021-05-03,300,28,78
2932,2021-05-03,400,28,78
2933,2021-05-03,500,28,78
2934,2021-05-03,600,29,78
2935,2021-05-03,700,30,73
2936,2021-05-03,800,31,67
2937,2021-05-03,900,32,62
2938,2021-05-03,1000,33,57
2939,2021-05-03,1100,34,52
2940,2021-05-03,1200,35,47
2941,2021-05-03,1300,35,47
2942,2021-05-03,1400,35,48
2943,2021-05-03,1500,35,48
2944,2021-05-03,1600,34,50
2945,2021-05-03,1700,33,52
2946,2021-05-03,1800,33,55
2947,2021-05-03,1900,32,58
2948,2021-05-03,2000,31,62
2949,2021-05-03,2100,30,65
2950,2021-05-03,2200,30,68
2951,2021-05-03,2300,30,70
2952,2021-05-04,0,29,73
2953,2021-05-04,100,29,75
2954,2021-05-04,200,28,77
2955,2021-05-04,300,28,80
2956,2021-05-04,400,28,80
2957,2021-05-04,500,28,80
2958,2021-05-04,600,28,80
2959,2021-05-04,700,30,73
2960,2021-05-04,800,31,67
2961,2021-05-04,900,32,61
2962,2021-05-04,1000,33,55
2963,2021-05-04,1100,35,49
2964,2021-05-04,1200,36,44
2965,2021-05-04,1300,36,43
2966,2021-05-04,1400,36,42
2967,2021-05-04,1500,37,41
2968,2021-05-04,1600,36,44
2969,2021-05-04,1700,35,47
2970,2021-05-04,1800,34,50
2971,2021-05-04,1900,33,54
2972,2021-05-04,2000,32,58
2973,2021-05-04,2100,31,62
2974,2021-05-04,2200,30,66
2975,2021-05-04,2300,30,69
2976,2021-05-05,0,29,73
2977,2021-05-05,100,29,73
2978,2021-05-05,200,28,74
2979,2021-05-05,300,28,75
2980,2021-05-05,400,28,74
2981,2021-05-05,500,29,74
2982,2021-05-05,600,29,74
2983,2021-05-05,700,30,69
2984,2021-05-05,800,31,65
2985,2021-05-05,900,33,60
2986,2021-05-05,1000,34,55
2987,2021-05-05,1100,35,49
2988,2021-05-05,1200,37,44
2989,2021-05-05,1300,37,41
2990,2021-05-05,1400,38,38
2991,2021-05-05,1500,38,35
2992,2021-05-05,1600,37,38
2993,2021-05-05,1700,36,40
2994,2021-05-05,1800,36,43
2995,2021-05-05,1900,35,47
2996,2021-05-05,2000,34,52
2997,2021-05-05,2100,33,57
2998,2021-05-05,2200,32,61
2999,2021-05-05,2300,31,65
3000,2021-05-06,0,30,69
3001,2021-05-06,100,30,71
3002,2021-05-06,200,30,73
3003,2021-05-06,300,29,75
3004,2021-05-06,400,29,75
3005,2021-05-06,500,29,75
3006,2021-05-06,600,29,75
3007,2021-05-06,700,30,71
3008,2021-05-06,800,30,67
3009,2021-05-06,900,31,64
3010,2021-05-06,1000,32,60
3011,2021-05-06,1100,33,56
3012,2021-05-06,1200,33,52
3013,2021-05-06,1300,34,50
3014,2021-05-06,1400,34,49
3015,2021-05-06,1500,35,47
3016,2021-05-06,1600,34,50
3017,2021-05-06,1700,33,53
3018,2021-05-06,1800,33,56
3019,2021-05-06,1900,32,62
3020,2021-05-06,2000,31,68
3021,2021-05-06,2100,30,73
3022,2021-05-06,2200,28,77
3023,2021-05-06,2300,27,80
3024,2021-05-07,0,26,84
3025,2021-05-07,100,26,85
3026,2021-05-07,200,26,86
3027,2021-05-07,300,26,88
3028,2021-05-07,400,26,88
3029,2021-05-07,500,26,87
3030,2021-05-07,600,26,87
3031,2021-05-07,700,27,83
3032,2021-05-07,800,27,79
3033,2021-05-07,900,28,75
3034,2021-05-07,1000,29,71
3035,2021-05-07,1100,30,66
3036,2021-05-07,1200,30,62
3037,2021-05-07,1300,31,59
3038,2021-05-07,1400,31,57
3039,2021-05-07,1500,32,55
3040,2021-05-07,1600,31,57
3041,2021-05-07,1700,31,60
3042,2021-05-07,1800,30,63
3043,2021-05-07,1900,30,66
3044,2021-05-07,2000,29,69
3045,2021-05-07,2100,28,72
3046,2021-05-07,2200,28,74
3047,2021-05-07,2300,27,77
3048,2021-05-08,0,27,79
3049,2021-05-08,100,27,79
3050,2021-05-08,200,26,79
3051,2021-05-08,300,26,79
3052,2021-05-08,400,26,78
3053,2021-05-08,500,26,78
3054,2021-05-08,600,27,77
3055,2021-05-08,700,28,73
3056,2021-05-08,800,29,68
3057,2021-05-08,900,30,63
3058,2021-05-08,1000,31,58
3059,2021-05-08,1100,33,53
3060,2021-05-08,1200,34,48
3061,2021-05-08,1300,35,47
3062,2021-05-08,1400,35,45
3063,2021-05-08,1500,35,44
3064,2021-05-08,1600,34,47
3065,2021-05-08,1700,34,50
3066,2021-05-08,1800,33,52
3067,2021-05-08,1900,32,57
3068,2021-05-08,2000,31,61
3069,2021-05-08,2100,30,66
3070,2021-05-08,2200,29,67
3071,2021-05-08,2300,29,67
3072,2021-05-09,0,29,68
3073,2021-05-09,100,29,70
3074,2021-05-09,200,28,71
3075,2021-05-09,300,28,73
3076,2021-05-09,400,28,72
3077,2021-05-09,500,28,72
3078,2021-05-09,600,28,71
3079,2021-05-09,700,29,66
3080,2021-05-09,800,30,62
3081,2021-05-09,900,31,57
3082,2021-05-09,1000,32,53
3083,2021-05-09,1100,34,48
3084,2021-05-09,1200,35,44
3085,2021-05-09,1300,36,42
3086,2021-05-09,1400,36,39
3087,2021-05-09,1500,37,37
3088,2021-05-09,1600,36,39
3089,2021-05-09,1700,35,42
3090,2021-05-09,1800,34,45
3091,2021-05-09,1900,33,51
3092,2021-05-09,2000,31,57
3093,2021-05-09,2100,30,63
3094,2021-05-09,2200,30,65
3095,2021-05-09,2300,30,67
3096,2021-05-10,0,29,68
3097,2021-05-10,100,29,70
3098,2021-05-10,200,29,73
3099,2021-05-10,300,29,75
3100,2021-05-10,400,29,74
3101,2021-05-10,500,29,74
3102,2021-05-10,600,29,74
3103,2021-05-10,700,30,69
3104,2021-05-10,800,31,64
3105,2021-05-10,900,32,59
3106,2021-05-10,1000,33,53
3107,2021-05-10,1100,35,48
3108,2021-05-10,1200,36,43
3109,2021-05-10,1300,36,40
3110,2021-05-10,1400,37,38
3111,2021-05-10,1500,38,35
3112,2021-05-10,1600,37,37
3113,2021-05-10,1700,37,40
3114,2021-05-10,1800,37,42
3115,2021-05-10,1900,36,47
3116,2021-05-10,2000,35,53
3117,2021-05-10,2100,35,58
3118,2021-05-10,2200,33,64
3119,2021-05-10,2300,31,69
3120,2021-05-11,0,29,75
3121,2021-05-11,100,29,76
3122,2021-05-11,200,29,77
3123,2021-05-11,300,28,78
3124,2021-05-11,400,28,77
3125,2021-05-11,500,29,77
3126,2021-05-11,600,29,77
3127,2021-05-11,700,30,72
3128,2021-05-11,800,31,67
3129,2021-05-11,900,32,61
3130,2021-05-11,1000,33,56
3131,2021-05-11,1100,35,51
3132,2021-05-11,1200,36,46
3133,2021-05-11,1300,36,43
3134,2021-05-11,1400,37,40
3135,2021-05-11,1500,38,37
3136,2021-05-11,1600,37,40
3137,2021-05-11,1700,36,42
3138,2021-05-11,1800,35,45
3139,2021-05-11,1900,33,50
3140,2021-05-11,2000,32,55
3141,2021-05-11,2100,31,59
3142,2021-05-11,2200,31,63
3143,2021-05-11,2300,30,67
3144,2021-05-12,0,30,71
3145,2021-05-12,100,30,72
3146,2021-05-12,200,29,73
