# Modern-Era Retrospective Analysis for Research and Applications (MERRA), version 2
# Provider;National Aeronautics and Space Administration (NASA) / Goddard Space Flight Center,
# More information at;http://gmao.gsfc.nasa.gov/reanalysis/MERRA-2,
# Site latitude (positive means North);14.115,
# Site longitude (positive means East);100.621,
# Site altitude (m);4,
# Date beginning;2021-01-01,
# Date end;2022-01-01,
# Time reference (hour);UT,
# Summarization (period of integration);Hour (h),
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization,
,
# Columns:,
# Temperature (K);Temperature at 2 m above ground,
# Relative humidity (%);Relative humidity at 2 m above ground,
# Pressure (hPa);Pressure at ground level,
# Wind speed (m/s);Wind speed at 10 m above ground,
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm),
# Snowfall (kg/m2);Snowfall,
# Snow depth (m);Snow depth,
# Short-wave irradiation (Wh/m2);Surface incoming shortwave irradiation (broadband),
,
# MERRA-2 meteorological data,
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation,
2021-01-01;01:00;288.25;74.84;1016.36;3.88;27.75;0.000007;0.000000;0.000000;140.4820,
2021-01-01;02:00;290.64;62.46;1017.03;5.40;46.20;0.000002;0.000000;0.000000;364.6141,
2021-01-01;03:00;293.28;54.02;1017.05;5.76;51.03;0.000001;0.000000;0.000000;566.0671,
2021-01-01;04:00;295.68;48.19;1016.48;5.79;50.81;0.000000;0.000000;0.000000;719.9779,
2021-01-01;05:00;297.55;44.33;1015.38;5.77;50.59;0.000000;0.000000;0.000000;809.3564,
2021-01-01;06:00;298.93;41.91;1014.04;5.66;50.80;0.000000;0.000000;0.000000;833.0591,
2021-01-01;07:00;299.76;40.74;1012.79;5.57;51.20;0.000000;0.000000;0.000000;775.1437,
2021-01-01;08:00;300.03;40.57;1011.91;5.50;51.42;0.000000;0.000000;0.000000;650.3311,
2021-01-01;09:00;299.75;41.22;1011.54;5.46;51.74;0.000000;0.000000;0.000000;467.6425,
2021-01-01;10:00;298.68;45.15;1011.76;5.02;51.12;0.000000;0.000000;0.000000;254.6493,
2021-01-01;11:00;296.03;59.21;1012.37;3.35;49.31;0.000000;0.000000;0.000000;58.0458,
2021-01-01;12:00;293.50;69.63;1013.23;3.12;48.51;0.000000;0.000000;0.000000;0.0000,
2021-01-01;13:00;292.71;71.94;1014.19;3.10;48.45;0.000000;0.000000;0.000000;0.0000,
2021-01-01;14:00;291.97;73.72;1014.73;3.03;47.68;0.000000;0.000000;0.000000;0.0000,
2021-01-01;15:00;291.31;74.92;1014.88;3.01;46.70;0.000000;0.000000;0.000000;0.0000,
2021-01-01;16:00;290.72;75.85;1014.79;3.01;47.07;0.000000;0.000000;0.000000;0.0000,
2021-01-01;17:00;290.21;76.83;1014.60;3.05;48.23;0.000000;0.000000;0.000000;0.0000,
2021-01-01;18:00;289.71;77.89;1014.32;3.14;48.73;0.000000;0.000000;0.000000;0.0000,
2021-01-01;19:00;289.18;79.42;1013.73;3.20;49.68;0.000000;0.000000;0.000000;0.0000,
2021-01-01;20:00;288.60;81.41;1013.25;3.10;51.11;0.000000;0.000000;0.000000;0.0000,
2021-01-01;21:00;287.99;83.36;1013.06;2.96;51.06;0.000000;0.000000;0.000000;0.0000,
2021-01-01;22:00;287.47;84.60;1013.23;2.87;49.34;0.000000;0.000000;0.000000;0.0000,
2021-01-01;23:00;287.03;85.44;1013.59;2.75;46.08;0.000000;0.000000;0.000000;0.0000,
2021-01-01;24:00;286.73;85.37;1014.30;2.71;42.73;0.000000;0.000000;0.000000;4.6738,
2021-01-02;01:00;288.59;74.29;1015.18;3.61;39.67;0.000000;0.000000;0.000000;136.3763,
2021-01-02;02:00;291.29;61.25;1015.94;4.72;49.83;0.000000;0.000000;0.000000;360.5176,
2021-01-02;03:00;294.29;52.09;1016.20;5.00;53.22;0.000000;0.000000;0.000000;567.8519,
2021-01-02;04:00;296.81;46.12;1015.74;4.75;48.70;0.000000;0.000000;0.000000;723.5441,
2021-01-02;05:00;298.71;41.95;1014.60;4.65;41.68;0.000000;0.000000;0.000000;814.7850,
2021-01-02;06:00;300.00;39.47;1013.13;4.61;37.02;0.000000;0.000000;0.000000;833.3937,
2021-01-02;07:00;300.71;38.46;1011.82;4.52;36.60;0.000000;0.000000;0.000000;781.1993,
2021-01-02;08:00;300.91;38.46;1011.00;4.42;38.74;0.000000;0.000000;0.000000;658.9108,
2021-01-02;09:00;300.60;39.46;1010.69;4.37;41.71;0.000000;0.000000;0.000000;478.3435,
2021-01-02;10:00;299.56;43.55;1010.89;4.07;43.99;0.000000;0.000000;0.000000;265.7570,
2021-01-02;11:00;296.89;59.57;1011.46;2.73;45.61;0.000000;0.000000;0.000000;59.4026,
2021-01-02;12:00;294.43;70.52;1012.16;2.73;47.12;0.000000;0.000000;0.000000;0.0000,
2021-01-02;13:00;293.76;72.84;1012.82;2.73;48.74;0.000000;0.000000;0.000000;0.0000,
2021-01-02;14:00;293.15;75.20;1013.19;2.66;49.79;0.000000;0.000000;0.000000;0.0000,
2021-01-02;15:00;292.60;77.21;1013.32;2.56;50.27;0.000000;0.000000;0.000000;0.0000,
2021-01-02;16:00;292.08;78.68;1013.27;2.49;47.94;0.000000;0.000000;0.000000;0.0000,
2021-01-02;17:00;291.57;79.63;1012.87;2.46;41.74;0.000000;0.000000;0.000000;0.0000,
2021-01-02;18:00;291.08;79.99;1012.29;2.48;34.46;0.000000;0.000000;0.000000;0.0000,
2021-01-02;19:00;290.62;79.83;1011.60;2.58;28.67;0.000000;0.000000;0.000000;0.0000,
2021-01-02;20:00;290.21;79.86;1011.08;2.78;26.49;0.000000;0.000000;0.000000;0.0000,
2021-01-02;21:00;289.80;80.65;1011.03;2.91;27.97;0.000000;0.000000;0.000000;0.0000,
2021-01-02;22:00;289.45;81.97;1011.36;2.87;30.78;0.000000;0.000000;0.000000;0.0000,
2021-01-02;23:00;289.21;83.24;1011.94;2.78;34.28;0.000000;0.000000;0.000000;0.0000,
2021-01-02;24:00;289.05;84.24;1012.80;2.70;37.67;0.000000;0.000000;0.000000;4.7747,
2021-01-03;01:00;290.87;74.84;1013.61;3.64;38.41;0.000000;0.000000;0.000000;139.0583,
2021-01-03;02:00;293.76;63.14;1014.09;4.24;45.78;0.000000;0.000000;0.000000;361.2525,
2021-01-03;03:00;296.98;53.34;1013.96;4.31;43.87;0.000000;0.000000;0.000000;566.0955,
2021-01-03;04:00;299.73;45.55;1013.33;4.14;34.83;0.000000;0.000000;0.000000;722.2757,
2021-01-03;05:00;301.70;40.38;1012.27;4.02;30.48;0.000000;0.000000;0.000000;815.5308,
2021-01-03;06:00;302.85;38.27;1011.02;3.88;32.01;0.000000;0.000000;0.000000;835.3887,
2021-01-03;07:00;303.46;37.81;1009.85;3.78;36.35;0.000000;0.000000;0.000000;781.1206,
2021-01-03;08:00;303.63;38.31;1009.14;3.78;42.04;0.000000;0.000000;0.000000;658.3486,
2021-01-03;09:00;303.21;40.16;1008.96;3.87;48.30;0.000000;0.000000;0.000000;475.3245,
2021-01-03;10:00;302.01;45.40;1009.18;3.72;52.14;0.000001;0.000000;0.000000;253.3282,
2021-01-03;11:00;299.13;62.20;1009.96;2.60;53.73;0.000014;0.000000;0.000000;53.9474,
2021-01-03;12:00;296.79;71.33;1010.82;2.72;55.38;0.000131;0.000000;0.000000;0.0000,
2021-01-03;13:00;296.15;73.57;1011.60;2.74;57.54;0.000493;0.000000;0.000000;0.0000,
2021-01-03;14:00;295.53;76.17;1012.04;2.64;57.60;0.001069;0.000000;0.000000;0.0000,
2021-01-03;15:00;294.94;78.41;1012.22;2.50;54.11;0.001069;0.000000;0.000000;0.0000,
2021-01-03;16:00;294.36;79.92;1012.13;2.45;46.76;0.000106;0.000000;0.000000;0.0000,
2021-01-03;17:00;293.78;80.68;1011.81;2.51;38.73;0.000003;0.000000;0.000000;0.0000,
2021-01-03;18:00;293.28;80.67;1011.33;2.79;34.36;0.000000;0.000000;0.000000;0.0000,
2021-01-03;19:00;292.87;80.90;1010.74;3.24;34.20;0.000000;0.000000;0.000000;0.0000,
2021-01-03;20:00;292.48;82.05;1010.29;3.56;36.95;0.000000;0.000000;0.000000;0.0000,
2021-01-03;21:00;292.08;83.88;1010.13;3.53;40.43;0.000000;0.000000;0.000000;0.0000,
2021-01-03;22:00;291.75;85.61;1010.45;3.20;42.63;0.000001;0.000000;0.000000;0.0000,
2021-01-03;23:00;291.53;86.54;1011.02;2.94;43.04;0.000006;0.000000;0.000000;0.0000,
2021-01-03;24:00;291.36;86.73;1012.01;2.77;43.09;0.000021;0.000000;0.000000;4.5180,
2021-01-04;01:00;292.94;77.38;1013.03;3.88;43.76;0.000044;0.000000;0.000000;128.6528,
2021-01-04;02:00;295.28;65.62;1013.98;5.16;54.20;0.000071;0.000000;0.000000;335.6423,
2021-01-04;03:00;297.83;56.87;1014.32;5.31;56.91;0.000148;0.000000;0.000000;526.2694,
2021-01-04;04:00;299.89;51.71;1013.91;5.00;53.85;0.000114;0.000000;0.000000;625.8059,
2021-01-04;05:00;301.51;48.52;1012.86;4.66;50.10;0.000040;0.000000;0.000000;725.4714,
2021-01-04;06:00;302.80;46.43;1011.51;4.34;47.76;0.000008;0.000000;0.000000;778.8165,
2021-01-04;07:00;303.59;45.43;1010.24;4.21;46.12;0.000004;0.000000;0.000000;756.2713,
2021-01-04;08:00;303.82;45.78;1009.44;4.17;44.44;0.000052;0.000000;0.000000;640.4665,
2021-01-04;09:00;303.48;47.18;1009.23;4.12;42.50;0.000050;0.000000;0.000000;458.2724,
2021-01-04;10:00;302.48;51.39;1009.57;3.90;41.97;0.000047;0.000000;0.000000;247.7126,
2021-01-04;11:00;300.04;65.66;1010.20;2.64;41.94;0.000023;0.000000;0.000000;54.9103,
2021-01-04;12:00;297.70;75.48;1010.97;2.64;42.01;0.000001;0.000000;0.000000;0.0000,
2021-01-04;13:00;297.03;77.51;1011.68;2.70;43.08;0.000000;0.000000;0.000000;0.0000,
2021-01-04;14:00;296.43;79.20;1012.13;2.68;41.49;0.000000;0.000000;0.000000;0.0000,
2021-01-04;15:00;295.88;80.33;1012.21;2.66;37.01;0.000000;0.000000;0.000000;0.0000,
2021-01-04;16:00;295.42;80.59;1011.98;2.74;33.15;0.000000;0.000000;0.000000;0.0000,
2021-01-04;17:00;295.05;80.28;1011.70;2.98;32.51;0.000000;0.000000;0.000000;0.0000,
2021-01-04;18:00;294.72;80.12;1011.34;3.31;34.58;0.000000;0.000000;0.000000;0.0000,
2021-01-04;19:00;294.34;80.73;1010.80;3.56;37.77;0.000000;0.000000;0.000000;0.0000,
2021-01-04;20:00;293.83;82.88;1010.33;3.35;39.57;0.000000;0.000000;0.000000;0.0000,
2021-01-04;21:00;293.32;85.20;1010.15;3.08;40.75;0.000000;0.000000;0.000000;0.0000,
2021-01-04;22:00;292.92;87.18;1010.27;2.70;41.06;0.000001;0.000000;0.000000;0.0000,
2021-01-04;23:00;292.61;88.72;1010.79;2.40;39.98;0.000001;0.000000;0.000000;0.0000,
2021-01-04;24:00;292.44;89.46;1011.57;2.25;37.91;0.000001;0.000000;0.000000;4.9904,
2021-01-05;01:00;294.28;79.99;1012.49;3.06;34.93;0.000001;0.000000;0.000000;137.7997,
2021-01-05;02:00;296.96;66.86;1013.26;3.81;49.29;0.000001;0.000000;0.000000;349.8453,
2021-01-05;03:00;299.84;56.29;1013.45;4.41;53.09;0.000001;0.000000;0.000000;553.3192,
2021-01-05;04:00;302.25;49.95;1012.98;4.47;48.83;0.000001;0.000000;0.000000;707.2516,
2021-01-05;05:00;303.89;46.97;1012.06;4.17;46.63;0.000002;0.000000;0.000000;800.4700,
2021-01-05;06:00;305.02;45.11;1010.79;3.87;48.74;0.000005;0.000000;0.000000;819.2529,
2021-01-05;07:00;305.58;44.49;1009.64;3.69;53.58;0.000307;0.000000;0.000000;753.6687,
2021-01-05;08:00;305.48;45.33;1008.91;3.61;59.97;0.004052;0.000000;0.000000;593.7729,
2021-01-05;09:00;304.81;47.56;1008.71;3.57;66.73;0.010691;0.000000;0.000000;388.1975,
2021-01-05;10:00;303.67;52.35;1009.07;3.34;72.45;0.007365;0.000000;0.000000;206.2675,
2021-01-05;11:00;301.37;66.61;1009.62;2.33;76.82;0.002868;0.000000;0.000000;48.2091,
2021-01-05;12:00;299.31;75.87;1010.26;2.33;79.77;0.001518;0.000000;0.000000;0.0000,
2021-01-05;13:00;298.69;77.89;1010.92;2.32;80.63;0.000973;0.000000;0.000000;0.0000,
2021-01-05;14:00;298.17;79.93;1011.40;2.20;79.30;0.000727;0.000000;0.000000;0.0000,
2021-01-05;15:00;297.73;81.63;1011.61;2.02;73.98;0.000666;0.000000;0.000000;0.0000,
2021-01-05;16:00;297.37;82.53;1011.35;1.88;63.26;0.000438;0.000000;0.000000;0.0000,
2021-01-05;17:00;296.93;83.15;1010.95;1.89;50.23;0.000124;0.000000;0.000000;0.0000,
2021-01-05;18:00;296.35;84.39;1010.49;2.00;41.56;0.000021;0.000000;0.000000;0.0000,
2021-01-05;19:00;295.71;85.69;1009.91;2.13;37.01;0.000006;0.000000;0.000000;0.0000,
2021-01-05;20:00;295.18;86.42;1009.45;2.27;35.91;0.000004;0.000000;0.000000;0.0000,
2021-01-05;21:00;294.77;86.75;1009.32;2.43;38.11;0.000003;0.000000;0.000000;0.0000,
2021-01-05;22:00;294.45;87.25;1009.65;2.51;41.78;0.000002;0.000000;0.000000;0.0000,
2021-01-05;23:00;294.17;87.98;1010.25;2.46;45.94;0.000001;0.000000;0.000000;0.0000,
2021-01-05;24:00;293.94;88.65;1011.09;2.42;48.84;0.000000;0.000000;0.000000;4.7344,
2021-01-06;01:00;295.71;79.31;1011.96;3.44;50.04;0.000000;0.000000;0.000000;131.3990,
2021-01-06;02:00;298.13;67.34;1012.62;4.66;58.50;0.000000;0.000000;0.000000;346.7638,
2021-01-06;03:00;300.80;57.48;1012.76;5.14;58.99;0.000000;0.000000;0.000000;549.4384,
2021-01-06;04:00;303.10;50.89;1012.26;4.94;55.32;0.000000;0.000000;0.000000;710.0828,
2021-01-06;05:00;304.66;46.94;1011.07;4.60;52.11;0.000000;0.000000;0.000000;807.0984,
2021-01-06;06:00;305.63;44.67;1009.60;4.36;50.37;0.000000;0.000000;0.000000;833.0118,
2021-01-06;07:00;306.08;43.73;1008.19;4.20;49.49;0.000000;0.000000;0.000000;780.5847,
2021-01-06;08:00;306.06;43.88;1007.22;4.06;48.65;0.000000;0.000000;0.000000;661.3890,
2021-01-06;09:00;305.56;45.14;1006.78;3.98;48.38;0.000001;0.000000;0.000000;485.2750,
2021-01-06;10:00;304.43;48.90;1006.97;3.76;48.65;0.000002;0.000000;0.000000;271.5579,
2021-01-06;11:00;301.81;63.04;1007.56;2.56;49.91;0.000000;0.000000;0.000000;61.4794,
2021-01-06;12:00;299.28;73.68;1008.40;2.56;52.41;0.000000;0.000000;0.000000;0.0000,
2021-01-06;13:00;298.54;75.63;1009.28;2.61;55.44;0.000000;0.000000;0.000000;0.0000,
2021-01-06;14:00;297.88;77.62;1009.79;2.57;57.21;0.000000;0.000000;0.000000;0.0000,
2021-01-06;15:00;297.29;79.36;1009.87;2.46;56.55;0.000000;0.000000;0.000000;0.0000,
2021-01-06;16:00;296.78;80.65;1009.64;2.31;53.46;0.000000;0.000000;0.000000;0.0000,
2021-01-06;17:00;296.36;81.60;1009.29;2.22;48.33;0.000000;0.000000;0.000000;0.0000,
2021-01-06;18:00;295.90;82.55;1008.91;2.19;42.13;0.000000;0.000000;0.000000;0.0000,
2021-01-06;19:00;295.35;83.95;1008.38;2.21;37.19;0.000000;0.000000;0.000000;0.0000,
2021-01-06;20:00;294.82;85.12;1007.98;2.28;36.03;0.000000;0.000000;0.000000;0.0000,
2021-01-06;21:00;294.38;85.97;1007.84;2.37;39.07;0.000000;0.000000;0.000000;0.0000,
2021-01-06;22:00;294.07;86.46;1008.13;2.59;45.26;0.000000;0.000000;0.000000;0.0000,
2021-01-06;23:00;293.81;87.11;1008.54;2.71;51.91;0.000000;0.000000;0.000000;0.0000,
2021-01-06;24:00;293.59;88.12;1009.28;2.71;57.59;0.000000;0.000000;0.000000;5.1662,
2021-01-07;01:00;295.27;79.97;1010.18;3.73;60.85;0.000000;0.000000;0.000000;141.6118,
2021-01-07;02:00;298.05;68.52;1010.96;4.59;65.83;0.000000;0.000000;0.000000;363.4792,
2021-01-07;03:00;301.27;57.32;1011.25;4.53;64.26;0.000000;0.000000;0.000000;567.2325,
2021-01-07;04:00;303.98;48.98;1010.83;3.86;57.93;0.000000;0.000000;0.000000;717.6908,
2021-01-07;05:00;305.44;45.58;1009.86;3.43;51.29;0.000041;0.000000;0.000000;809.5557,
2021-01-07;06:00;306.19;43.99;1008.53;3.27;45.84;0.000304;0.000000;0.000000;811.4189,
2021-01-07;07:00;306.55;43.21;1007.17;3.18;41.58;0.000805;0.000000;0.000000;762.0528,
2021-01-07;08:00;306.39;43.42;1006.23;3.14;39.01;0.001475;0.000000;0.000000;605.3275,
2021-01-07;09:00;305.90;44.53;1006.02;3.15;38.92;0.001731;0.000000;0.000000;439.0518,
2021-01-07;10:00;304.72;48.60;1006.32;3.01;41.51;0.003035;0.000000;0.000000;214.9674,
2021-01-07;11:00;302.27;63.46;1007.00;2.22;48.20;0.001598;0.000000;0.000000;44.2334,
2021-01-07;12:00;300.08;72.24;1007.98;2.42;56.04;0.000205;0.000000;0.000000;0.0000,
2021-01-07;13:00;299.14;73.87;1008.90;2.63;62.15;0.000035;0.000000;0.000000;0.0000,
2021-01-07;14:00;298.42;75.14;1009.45;2.75;65.21;0.000002;0.000000;0.000000;0.0000,
2021-01-07;15:00;297.76;76.62;1009.55;2.74;65.03;0.000001;0.000000;0.000000;0.0000,
2021-01-07;16:00;297.13;78.26;1009.24;2.63;61.95;0.000000;0.000000;0.000000;0.0000,
2021-01-07;17:00;296.54;79.69;1008.87;2.56;58.53;0.000000;0.000000;0.000000;0.0000,
2021-01-07;18:00;296.01;80.70;1008.56;2.62;56.86;0.000000;0.000000;0.000000;0.0000,
2021-01-07;19:00;295.56;81.22;1008.16;2.93;57.46;0.000000;0.000000;0.000000;0.0000,
2021-01-07;20:00;295.28;81.23;1007.79;3.65;60.20;0.000000;0.000000;0.000000;0.0000,
2021-01-07;21:00;294.87;82.93;1007.80;3.81;63.06;0.000000;0.000000;0.000000;0.0000,
2021-01-07;22:00;294.48;84.92;1007.97;3.51;66.28;0.000000;0.000000;0.000000;0.0000,
2021-01-07;23:00;294.13;86.10;1008.37;3.34;69.03;0.000000;0.000000;0.000000;0.0000,
2021-01-07;24:00;293.84;85.92;1009.20;3.48;69.95;0.000000;0.000000;0.000000;5.0003,
2021-01-08;01:00;295.05;76.14;1010.37;4.85;70.48;0.000000;0.000000;0.000000;136.7096,
2021-01-08;02:00;297.04;62.11;1011.39;6.40;73.54;0.000000;0.000000;0.000000;356.3105,
2021-01-08;03:00;299.48;53.24;1011.79;6.32;74.12;0.000000;0.000000;0.000000;560.6057,
2021-01-08;04:00;301.74;48.38;1011.62;5.86;71.71;0.000000;0.000000;0.000000;715.8422,
2021-01-08;05:00;303.54;45.66;1010.98;5.29;66.82;0.000001;0.000000;0.000000;808.3093,
2021-01-08;06:00;304.75;44.07;1009.72;4.77;61.15;0.000087;0.000000;0.000000;831.1495,
2021-01-08;07:00;305.22;43.53;1008.30;4.45;56.14;0.000213;0.000000;0.000000;744.7373,
2021-01-08;08:00;305.22;43.71;1007.30;4.34;52.86;0.000185;0.000000;0.000000;618.0912,
2021-01-08;09:00;304.77;44.79;1007.04;4.38;52.22;0.000147;0.000000;0.000000;447.4435,
2021-01-08;10:00;303.63;48.39;1007.44;4.42;54.00;0.000110;0.000000;0.000000;242.0800,
2021-01-08;11:00;301.21;59.38;1008.16;3.38;56.30;0.000035;0.000000;0.000000;54.6774,
2021-01-08;12:00;298.90;68.71;1009.03;3.28;57.95;0.000013;0.000000;0.000000;0.0000,
2021-01-08;13:00;298.11;70.65;1010.03;3.55;58.21;0.000001;0.000000;0.000000;0.0000,
2021-01-08;14:00;297.31;72.68;1010.73;3.39;56.20;0.000000;0.000000;0.000000;0.0000,
2021-01-08;15:00;296.60;73.60;1010.90;3.28;52.04;0.000000;0.000000;0.000000;0.0000,
2021-01-08;16:00;296.06;72.74;1010.71;3.70;47.35;0.000000;0.000000;0.000000;0.0000,
2021-01-08;17:00;295.37;71.88;1010.55;4.41;45.23;0.000002;0.000000;0.000000;0.0000,
2021-01-08;18:00;294.40;71.48;1010.51;4.89;46.04;0.000008;0.000000;0.000000;0.0000,
2021-01-08;19:00;293.35;70.59;1010.31;5.35;49.67;0.000009;0.000000;0.000000;0.0000,
2021-01-08;20:00;292.36;71.48;1010.19;5.11;52.60;0.000009;0.000000;0.000000;0.0000,
2021-01-08;21:00;291.50;72.02;1010.37;4.92;54.77;0.000008;0.000000;0.000000;0.0000,
2021-01-08;22:00;290.83;71.85;1010.84;4.61;56.41;0.000007;0.000000;0.000000;0.0000,
2021-01-08;23:00;290.31;71.70;1011.44;4.18;57.18;0.000009;0.000000;0.000000;0.0000,
2021-01-08;24:00;289.94;70.07;1012.35;4.40;59.05;0.000014;0.000000;0.000000;5.2166,
2021-01-09;01:00;290.86;63.85;1013.51;5.06;58.66;0.000014;0.000000;0.000000;140.6605,
2021-01-09;02:00;292.91;55.49;1014.42;5.62;63.56;0.000010;0.000000;0.000000;362.9486,
2021-01-09;03:00;295.47;49.04;1014.68;5.24;66.77;0.000005;0.000000;0.000000;568.5141,
2021-01-09;04:00;297.79;44.98;1014.20;4.79;65.27;0.000001;0.000000;0.000000;723.5120,
2021-01-09;05:00;299.67;42.60;1013.27;4.47;60.95;0.000000;0.000000;0.000000;818.8541,
2021-01-09;06:00;301.12;41.39;1011.82;4.18;56.85;0.000000;0.000000;0.000000;842.3095,
2021-01-09;07:00;302.06;41.09;1010.17;3.97;53.59;0.000000;0.000000;0.000000;788.2454,
2021-01-09;08:00;302.42;41.68;1008.95;3.91;51.03;0.000000;0.000000;0.000000;667.2585,
2021-01-09;09:00;302.23;43.14;1008.49;3.99;49.58;0.000000;0.000000;0.000000;488.1443,
2021-01-09;10:00;301.28;46.30;1008.62;3.92;50.19;0.000000;0.000000;0.000000;271.3337,
2021-01-09;11:00;298.74;60.23;1009.15;2.65;50.31;0.000000;0.000000;0.000000;62.0687,
2021-01-09;12:00;296.12;72.03;1009.96;2.66;49.55;0.000000;0.000000;0.000000;0.0000,
2021-01-09;13:00;295.37;73.53;1011.01;2.75;50.00;0.000000;0.000000;0.000000;0.0000,
2021-01-09;14:00;294.66;75.11;1011.81;2.78;50.81;0.000000;0.000000;0.000000;0.0000,
2021-01-09;15:00;293.98;76.48;1012.02;2.76;51.51;0.000000;0.000000;0.000000;0.0000,
2021-01-09;16:00;293.33;77.07;1011.85;2.83;50.80;0.000000;0.000000;0.000000;0.0000,
2021-01-09;17:00;292.78;76.54;1011.58;3.09;50.98;0.000000;0.000000;0.000000;0.0000,
2021-01-09;18:00;292.22;75.60;1011.41;3.51;53.87;0.000000;0.000000;0.000000;0.0000,
2021-01-09;19:00;291.55;75.66;1011.07;3.78;57.36;0.000000;0.000000;0.000000;0.0000,
2021-01-09;20:00;290.81;77.16;1010.86;3.73;60.07;0.000000;0.000000;0.000000;0.0000,
2021-01-09;21:00;290.15;79.09;1010.78;3.55;61.89;0.000000;0.000000;0.000000;0.0000,
2021-01-09;22:00;289.64;80.61;1010.99;3.28;63.07;0.000000;0.000000;0.000000;0.0000,
2021-01-09;23:00;289.28;81.06;1011.36;3.26;63.36;0.000000;0.000000;0.000000;0.0000,
2021-01-09;24:00;289.03;81.06;1011.94;3.26;61.40;0.000000;0.000000;0.000000;5.4757,
2021-01-10;01:00;290.56;70.73;1012.75;4.35;58.31;0.000000;0.000000;0.000000;144.1716,
2021-01-10;02:00;293.18;58.70;1013.46;4.61;60.33;0.000000;0.000000;0.000000;368.3588,
2021-01-10;03:00;296.27;50.25;1013.64;4.21;59.10;0.000000;0.000000;0.000000;574.5595,
2021-01-10;04:00;299.08;44.33;1013.32;4.04;58.36;0.000000;0.000000;0.000000;731.1825,
2021-01-10;05:00;301.38;40.25;1012.57;3.72;58.60;0.000000;0.000000;0.000000;819.0233,
2021-01-10;06:00;302.80;38.21;1011.26;3.46;57.02;0.000000;0.000000;0.000000;831.6160,
2021-01-10;07:00;303.39;37.66;1009.91;3.35;56.98;0.000000;0.000000;0.000000;776.3531,
2021-01-10;08:00;303.48;37.83;1008.97;3.29;57.86;0.000000;0.000000;0.000000;654.7832,
2021-01-10;09:00;303.13;38.61;1008.72;3.32;58.17;0.000000;0.000000;0.000000;482.3077,
2021-01-10;10:00;302.08;41.76;1008.93;3.35;58.04;0.000000;0.000000;0.000000;273.9818,
2021-01-10;11:00;299.16;58.18;1009.43;2.48;59.64;0.000000;0.000000;0.000000;63.0298,
2021-01-10;12:00;296.42;68.15;1010.23;2.80;61.87;0.000000;0.000000;0.000000;0.0000,
2021-01-10;13:00;295.66;69.16;1011.11;2.99;65.13;0.000000;0.000000;0.000000;0.0000,
2021-01-10;14:00;294.94;71.19;1011.72;3.00;68.36;0.000000;0.000000;0.000000;0.0000,
2021-01-10;15:00;294.21;73.81;1011.93;2.82;70.23;0.000000;0.000000;0.000000;0.0000,
2021-01-10;16:00;293.54;76.09;1011.81;2.63;68.82;0.000000;0.000000;0.000000;0.0000,
2021-01-10;17:00;292.96;77.47;1011.66;2.59;64.32;0.000000;0.000000;0.000000;0.0000,
2021-01-10;18:00;292.46;77.42;1011.60;2.78;59.49;0.000000;0.000000;0.000000;0.0000,
2021-01-10;19:00;292.02;76.52;1011.27;3.25;57.15;0.000000;0.000000;0.000000;0.0000,
2021-01-10;20:00;291.52;76.51;1011.01;3.64;56.57;0.000000;0.000000;0.000000;0.0000,
2021-01-10;21:00;290.93;77.86;1010.92;3.73;56.48;0.000000;0.000000;0.000000;0.0000,
2021-01-10;22:00;290.43;79.26;1011.10;3.64;56.49;0.000000;0.000000;0.000000;0.0000,
2021-01-10;23:00;290.05;79.89;1011.59;3.56;56.96;0.000000;0.000000;0.000000;0.0000,
2021-01-10;24:00;289.76;79.63;1012.52;3.57;58.53;0.000000;0.000000;0.000000;5.7671,
2021-01-11;01:00;291.19;69.85;1013.74;4.75;59.86;0.000000;0.000000;0.000000;145.6853,
2021-01-11;02:00;293.67;57.85;1014.80;5.68;64.05;0.000000;0.000000;0.000000;366.7643,
2021-01-11;03:00;296.56;49.37;1015.36;5.70;63.86;0.000001;0.000000;0.000000;568.5367,
2021-01-11;04:00;298.95;44.12;1015.19;5.79;61.67;0.000001;0.000000;0.000000;717.5463,
2021-01-11;05:00;300.69;41.03;1014.56;5.99;59.81;0.000000;0.000000;0.000000;811.7839,
2021-01-11;06:00;301.71;39.54;1013.40;6.11;58.73;0.000000;0.000000;0.000000;834.8724,
2021-01-11;07:00;301.99;39.48;1012.10;6.25;57.30;0.000000;0.000000;0.000000;775.4619,
2021-01-11;08:00;301.61;40.55;1011.25;6.50;55.71;0.000007;0.000000;0.000000;641.2096,
2021-01-11;09:00;300.50;43.09;1011.16;6.82;54.91;0.000137;0.000000;0.000000;437.9072,
2021-01-11;10:00;298.76;47.41;1011.69;6.74;53.74;0.001005;0.000000;0.000000;215.0693,
2021-01-11;11:00;296.63;53.93;1012.57;5.82;53.10;0.001637;0.000000;0.000000;47.2761,
2021-01-11;12:00;294.87;61.31;1013.53;4.50;53.74;0.001809;0.000000;0.000000;0.0000,
2021-01-11;13:00;294.05;65.30;1014.51;3.69;58.97;0.002290;0.000000;0.000000;0.0000,
