Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
1/1/2021,1:00,289.58,74.83,1016.34,4.9,31.73,0.000001,0,0,140.9927
1/1/2021,2:00,291.53,64.42,1016.97,5.95,42.39,0,0,0,362.9294
1/1/2021,3:00,293.78,56.42,1016.97,6.12,45.63,0.000001,0,0,552.4049
1/1/2021,4:00,295.88,50.42,1016.35,6.08,45.8,0.000001,0,0,687.5245
1/1/2021,5:00,297.62,46.17,1015.26,6.02,46.44,0.000001,0,0,773.7546
1/1/2021,6:00,298.98,43.35,1013.96,5.89,46.91,0.000001,0,0,801.8186
1/1/2021,7:00,299.84,41.93,1012.69,5.79,47.18,0.000001,0,0,733.663
1/1/2021,8:00,300.22,41.51,1011.8,5.75,47.59,0.000001,0,0,621.7085
1/1/2021,9:00,300.1,42.01,1011.4,5.76,48.51,0.000001,0,0,455.159
1/1/2021,10:00,299.3,44.95,1011.59,5.58,48.59,0,0,0,253.0293
1/1/2021,11:00,297.24,55.29,1012.24,4.34,47.23,0,0,0,59.409
1/1/2021,12:00,295,65.84,1013.11,4.01,45.76,0,0,0,0
1/1/2021,13:00,294.27,68.94,1014.11,4.07,45.07,0,0,0,0
1/1/2021,14:00,293.56,71.67,1014.67,3.95,43.78,0,0,0,0
1/1/2021,15:00,292.93,73.42,1014.8,3.87,42.9,0,0,0,0
1/1/2021,16:00,292.35,74.72,1014.68,3.87,44.03,0,0,0,0
1/1/2021,17:00,291.83,75.95,1014.5,3.93,45.56,0,0,0,0
1/1/2021,18:00,291.33,76.92,1014.21,4.11,45.98,0,0,0,0
1/1/2021,19:00,290.79,78.33,1013.67,4.21,47.03,0,0,0,0
1/1/2021,20:00,290.19,80.23,1013.22,4.12,49.04,0,0,0,0
1/1/2021,21:00,289.58,82.11,1013.04,3.95,49.8,0,0,0,0
1/1/2021,22:00,289.13,83.02,1013.21,3.89,48.81,0,0,0,0
1/1/2021,23:00,288.76,83.62,1013.6,3.72,46.22,0,0,0,0
1/1/2021,24:00:00,288.49,83.12,1014.3,3.67,43.77,0,0,0,4.8064
2/1/2021,1:00,289.96,73.95,1015.2,4.53,41.64,0,0,0,133.9764
2/1/2021,2:00,292.2,62.61,1015.97,5.31,48.74,0,0,0,350.8187
2/1/2021,3:00,294.75,53.75,1016.17,5.22,50.34,0.000001,0,0,553.7646
2/1/2021,4:00,297,47.64,1015.7,4.83,45.03,0.000003,0,0,704.1597
2/1/2021,5:00,298.81,43.08,1014.55,4.71,37.3,0.000001,0,0,796.3489
2/1/2021,6:00,300.07,40.29,1013.06,4.66,32.63,0,0,0,817.1142
2/1/2021,7:00,300.84,39.01,1011.73,4.54,32.73,0,0,0,772.5326
2/1/2021,8:00,301.13,38.85,1010.9,4.43,35.16,0,0,0,656.4286
2/1/2021,9:00,300.94,39.76,1010.59,4.41,38.1,0,0,0,474.5576
2/1/2021,10:00,300.14,42.93,1010.78,4.32,40.61,0,0,0,268.6884
2/1/2021,11:00,297.96,55.46,1011.34,3.29,41.9,0,0,0,61.4931
2/1/2021,12:00,295.74,66.49,1012.06,3.27,42.82,0,0,0,0
2/1/2021,13:00,295.09,69.51,1012.77,3.37,44.83,0,0,0,0
2/1/2021,14:00,294.48,72.57,1013.18,3.3,46.78,0,0,0,0
2/1/2021,15:00,293.96,75.09,1013.37,3.15,47.75,0,0,0,0
2/1/2021,16:00,293.5,76.75,1013.27,3.01,45.8,0,0,0,0
2/1/2021,17:00,293.03,77.98,1012.86,2.91,40.12,0,0,0,0
2/1/2021,18:00,292.56,78.9,1012.23,2.89,32.52,0,0,0,0
2/1/2021,19:00,292.1,79.59,1011.5,3,25.81,0,0,0,0
2/1/2021,20:00,291.66,80.1,1011,3.26,23.13,0,0,0,0
2/1/2021,21:00,291.22,80.99,1010.97,3.45,24.63,0,0,0,0
2/1/2021,22:00,290.83,82.24,1011.31,3.41,27.46,0,0,0,0
2/1/2021,23:00,290.56,83.35,1011.9,3.31,30.81,0,0,0,0
2/1/2021,24:00:00,290.38,84.29,1012.78,3.2,33.81,0,0,0,5.1041
3/1/2021,1:00,291.9,75.88,1013.56,4.02,34.49,0,0,0,140.9076
3/1/2021,2:00,294.46,64.19,1014.04,4.44,41.24,0,0,0,362.11
3/1/2021,3:00,297.46,53.76,1013.9,4.39,38.67,0,0,0,565.2618
3/1/2021,4:00,300.14,45.6,1013.26,4.19,30.85,0,0,0,720.7317
3/1/2021,5:00,301.92,41.01,1012.21,4.01,28.29,0,0,0,814.3484
3/1/2021,6:00,303,39.45,1010.92,3.79,30.24,0,0,0,833.799
3/1/2021,7:00,303.61,39.32,1009.75,3.62,34.37,0,0,0,779.2372
3/1/2021,8:00,303.81,40.18,1009,3.55,40.16,0,0,0,656.1754
3/1/2021,9:00,303.47,42.17,1008.8,3.62,47.01,0.000001,0,0,464.0297
3/1/2021,10:00,302.49,46.4,1009.03,3.64,51.76,0.000016,0,0,243.4997
3/1/2021,11:00,300.09,59.88,1009.82,2.81,54.03,0.000298,0,0,52.5691
3/1/2021,12:00,298.04,68.2,1010.72,2.98,55.49,0.001844,0,0,0
3/1/2021,13:00,297.39,70.76,1011.56,3.11,57.69,0.002844,0,0,0
3/1/2021,14:00,296.77,73.98,1012.07,3.01,57.57,0.003463,0,0,0
3/1/2021,15:00,296.21,76.61,1012.23,2.78,53.79,0.003109,0,0,0
3/1/2021,16:00,295.67,78.5,1012.12,2.64,46.18,0.000527,0,0,0
3/1/2021,17:00,295.1,79.82,1011.76,2.65,36.59,0.000057,0,0,0
3/1/2021,18:00,294.51,80.78,1011.26,2.85,30.3,0.000001,0,0,0
3/1/2021,19:00,293.95,81.73,1010.65,3.24,28.76,0,0,0,0
3/1/2021,20:00,293.48,82.37,1010.21,3.69,32.14,0,0,0,0
3/1/2021,21:00,293.03,83.66,1010.1,3.85,37.59,0,0,0,0
3/1/2021,22:00,292.68,85,1010.43,3.66,43.01,0,0,0,0
