Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
1/1/2021,1:00,289.49,74.84,1016.38,4.81,31.27,0.000001,0,0,140.944
1/1/2021,2:00,291.48,64.26,1017.01,5.89,42.43,0,0,0,363.047
1/1/2021,3:00,293.75,56.22,1017,6.07,45.83,0.000001,0,0,553.3876
1/1/2021,4:00,295.87,50.22,1016.39,6.04,45.99,0.000001,0,0,689.9307
1/1/2021,5:00,297.62,46,1015.3,5.98,46.6,0.000001,0,0,776.3604
1/1/2021,6:00,298.99,43.21,1014,5.86,47.07,0.000001,0,0,804.1484
1/1/2021,7:00,299.85,41.8,1012.72,5.76,47.35,0.000001,0,0,736.7074
1/1/2021,8:00,300.22,41.41,1011.84,5.73,47.75,0.000001,0,0,623.7308
1/1/2021,9:00,300.09,41.92,1011.44,5.73,48.63,0.000001,0,0,455.8404
1/1/2021,10:00,299.27,44.92,1011.63,5.54,48.67,0,0,0,252.9007
1/1/2021,11:00,297.17,55.49,1012.27,4.26,47.26,0,0,0,59.3095
1/1/2021,12:00,294.91,66.08,1013.15,3.94,45.79,0,0,0,0
1/1/2021,13:00,294.17,69.14,1014.14,4,45.13,0,0,0,0
1/1/2021,14:00,293.47,71.8,1014.7,3.88,43.86,0,0,0,0
1/1/2021,15:00,292.83,73.52,1014.83,3.8,42.96,0,0,0,0
1/1/2021,16:00,292.25,74.8,1014.72,3.8,44.04,0,0,0,0
1/1/2021,17:00,291.72,76.02,1014.53,3.86,45.53,0,0,0,0
1/1/2021,18:00,291.23,77,1014.25,4.03,45.94,0,0,0,0
1/1/2021,19:00,290.69,78.41,1013.71,4.13,46.99,0,0,0,0
1/1/2021,20:00,290.09,80.32,1013.25,4.03,49,0,0,0,0
1/1/2021,21:00,289.48,82.21,1013.07,3.86,49.73,0,0,0,0
1/1/2021,22:00,289.02,83.16,1013.24,3.8,48.68,0,0,0,0
1/1/2021,23:00,288.64,83.78,1013.63,3.63,46.03,0,0,0,0
1/1/2021,24:00:00,288.37,83.31,1014.34,3.58,43.51,0,0,0,4.7952
2/1/2021,1:00,289.87,73.97,1015.23,4.44,41.32,0,0,0,134.1947
2/1/2021,2:00,292.14,62.48,1016,5.25,48.68,0,0,0,351.5742
2/1/2021,3:00,294.72,53.59,1016.21,5.18,50.43,0.000001,0,0,554.8041
2/1/2021,4:00,296.99,47.49,1015.73,4.81,45.17,0.000003,0,0,705.6312
2/1/2021,5:00,298.81,42.96,1014.58,4.7,37.46,0.000001,0,0,797.7418
2/1/2021,6:00,300.08,40.19,1013.1,4.65,32.78,0,0,0,818.3267
2/1/2021,7:00,300.84,38.94,1011.76,4.54,32.85,0,0,0,773.1898
2/1/2021,8:00,301.12,38.8,1010.94,4.42,35.27,0,0,0,656.619
2/1/2021,9:00,300.92,39.72,1010.62,4.41,38.2,0,0,0,474.8495
2/1/2021,10:00,300.11,42.93,1010.82,4.3,40.7,0,0,0,268.5306
2/1/2021,11:00,297.89,55.69,1011.37,3.24,41.94,0,0,0,61.4049
2/1/2021,12:00,295.65,66.76,1012.1,3.23,42.85,0,0,0,0
2/1/2021,13:00,295,69.74,1012.8,3.32,44.85,0,0,0,0
2/1/2021,14:00,294.4,72.76,1013.21,3.25,46.76,0,0,0,0
2/1/2021,15:00,293.87,75.26,1013.39,3.1,47.72,0,0,0,0
2/1/2021,16:00,293.4,76.91,1013.3,2.96,45.74,0,0,0,0
2/1/2021,17:00,292.94,78.12,1012.89,2.88,39.99,0,0,0,0
2/1/2021,18:00,292.47,79.01,1012.26,2.86,32.36,0,0,0,0
2/1/2021,19:00,292,79.64,1011.54,2.97,25.66,0,0,0,0
2/1/2021,20:00,291.56,80.1,1011.03,3.22,23,0,0,0,0
2/1/2021,21:00,291.12,80.98,1011.01,3.4,24.51,0,0,0,0
2/1/2021,22:00,290.74,82.24,1011.34,3.37,27.34,0,0,0,0
2/1/2021,23:00,290.47,83.36,1011.93,3.26,30.69,0,0,0,0
2/1/2021,24:00:00,290.28,84.3,1012.81,3.16,33.71,0,0,0,5.0784
3/1/2021,1:00,291.83,75.79,1013.59,3.99,34.42,0,0,0,140.7794
3/1/2021,2:00,294.42,64.07,1014.08,4.41,41.3,0,0,0,362.0354
3/1/2021,3:00,297.43,53.68,1013.93,4.37,38.82,0,0,0,565.2942
3/1/2021,4:00,300.12,45.53,1013.29,4.17,30.92,0,0,0,720.8115
3/1/2021,5:00,301.92,40.9,1012.24,4,28.26,0,0,0,814.399
3/1/2021,6:00,303.01,39.3,1010.96,3.79,30.18,0,0,0,833.8643
3/1/2021,7:00,303.61,39.17,1009.78,3.63,34.31,0,0,0,779.3057
3/1/2021,8:00,303.81,40,1009.03,3.57,40.09,0,0,0,656.2452
3/1/2021,9:00,303.47,41.98,1008.84,3.63,46.89,0.000001,0,0,464.7849
3/1/2021,10:00,302.47,46.26,1009.07,3.65,51.59,0.000014,0,0,244.1369
3/1/2021,11:00,300.03,59.98,1009.86,2.79,53.77,0.000275,0,0,52.669
3/1/2021,12:00,297.96,68.39,1010.76,2.96,55.2,0.00171,0,0,0
3/1/2021,13:00,297.31,70.93,1011.59,3.08,57.44,0.002665,0,0,0
3/1/2021,14:00,296.7,74.11,1012.1,2.98,57.39,0.003297,0,0,0
3/1/2021,15:00,296.14,76.73,1012.26,2.76,53.67,0.002978,0,0,0
3/1/2021,16:00,295.59,78.59,1012.15,2.62,46.07,0.000509,0,0,0
3/1/2021,17:00,295.02,79.87,1011.79,2.63,36.55,0.000056,0,0,0
3/1/2021,18:00,294.43,80.76,1011.29,2.84,30.35,0.000001,0,0,0
3/1/2021,19:00,293.88,81.65,1010.68,3.23,28.9,0,0,0,0
3/1/2021,20:00,293.41,82.34,1010.25,3.67,32.24,0,0,0,0
3/1/2021,21:00,292.96,83.67,1010.13,3.81,37.56,0,0,0,0
3/1/2021,22:00,292.61,85.06,1010.46,3.61,42.76,0,0,0,0
3/1/2021,23:00,292.34,86.41,1011.04,3.37,44.74,0,0,0,0
3/1/2021,24:00:00,292.16,86.96,1012.05,3.23,44.46,0,0,0,4.9866
4/1/2021,1:00,293.59,78.02,1013.12,4.35,44.4,0,0,0,137.0655
4/1/2021,2:00,295.85,66.02,1014.03,5.48,53.08,0,0,0,357.2035
4/1/2021,3:00,298.31,57.08,1014.32,5.43,54.47,0.000004,0,0,558.8159
4/1/2021,4:00,300.49,51.21,1013.79,5.13,51.74,0.000013,0,0,686.0602
4/1/2021,5:00,302.15,47.88,1012.72,4.82,49.43,0.00001,0,0,778.1565
4/1/2021,6:00,303.26,46.37,1011.35,4.54,47.98,0.000004,0,0,808.6967
4/1/2021,7:00,303.86,46.02,1010.05,4.4,46.51,0.000006,0,0,765.0132
4/1/2021,8:00,303.98,46.78,1009.24,4.3,44.55,0.000043,0,0,642.3825
4/1/2021,9:00,303.62,48.34,1009.08,4.25,42.21,0.000077,0,0,456.9467
4/1/2021,10:00,302.73,51.86,1009.43,4.15,41.22,0.0002,0,0,243.9782
4/1/2021,11:00,300.69,62.97,1010.15,3.09,40.23,0.000213,0,0,53.976
4/1/2021,12:00,298.63,72.37,1010.94,3.03,37.92,0.000094,0,0,0
4/1/2021,13:00,297.95,74.62,1011.71,3.2,37.27,0.000006,0,0,0
4/1/2021,14:00,297.35,76.88,1012.17,3.19,34.93,0,0,0,0
4/1/2021,15:00,296.82,78.6,1012.21,3.1,30.18,0,0,0,0
4/1/2021,16:00,296.36,79.53,1011.97,3.09,25.66,0,0,0,0
4/1/2021,17:00,295.92,80.06,1011.67,3.24,24.01,0,0,0,0
4/1/2021,18:00,295.48,80.67,1011.29,3.51,25.45,0,0,0,0
4/1/2021,19:00,295.01,81.78,1010.74,3.74,28.29,0,0,0,0
4/1/2021,20:00,294.49,83.78,1010.31,3.63,30.43,0,0,0,0
4/1/2021,21:00,294.03,85.42,1010.15,3.48,33.77,0,0,0,0
4/1/2021,22:00,293.65,87.03,1010.31,3.11,36.53,0.000001,0,0,0
4/1/2021,23:00,293.37,88.28,1010.83,2.8,37.65,0.000001,0,0,0
4/1/2021,24:00:00,293.24,88.73,1011.61,2.62,36.52,0.000001,0,0,5.1503
5/1/2021,1:00,294.84,80.01,1012.53,3.32,33.88,0.000001,0,0,132.6732
5/1/2021,2:00,297.27,67.45,1013.33,3.98,46.14,0.000001,0,0,346.9376
5/1/2021,3:00,299.9,57.24,1013.5,4.43,49.88,0.000001,0,0,553.5219
5/1/2021,4:00,302.26,50.67,1013.03,4.42,46.32,0.000001,0,0,712.2968
5/1/2021,5:00,303.84,47.82,1012.06,4.08,44.89,0.000003,0,0,802.4626
5/1/2021,6:00,304.84,46.47,1010.81,3.74,47.76,0.000125,0,0,810.5726
5/1/2021,7:00,305.26,46.55,1009.66,3.52,53.48,0.001984,0,0,713.7031
5/1/2021,8:00,305.07,47.64,1008.98,3.46,60.63,0.009397,0,0,542.4911
5/1/2021,9:00,304.47,49.89,1008.8,3.45,66.97,0.01726,0,0,358.6804
5/1/2021,10:00,303.55,53.73,1009.13,3.34,71.56,0.011053,0,0,199.1303
5/1/2021,11:00,301.65,65.56,1009.69,2.4,75.46,0.003245,0,0,48.4301
5/1/2021,12:00,299.83,74.45,1010.33,2.34,78.87,0.001318,0,0,0
5/1/2021,13:00,299.27,76.11,1011,2.37,79.73,0.000903,0,0,0
5/1/2021,14:00,298.79,77.93,1011.5,2.27,78.01,0.001045,0,0,0
5/1/2021,15:00,298.37,79.57,1011.67,2.08,72.32,0.001606,0,0,0
5/1/2021,16:00,298,80.75,1011.4,1.92,60.94,0.000953,0,0,0
5/1/2021,17:00,297.59,81.67,1010.98,1.91,47.01,0.000253,0,0,0
5/1/2021,18:00,297.07,83.12,1010.52,2,36.94,0.000042,0,0,0
5/1/2021,19:00,296.48,84.9,1009.95,2.13,30.25,0.000011,0,0,0
5/1/2021,20:00,295.94,86.37,1009.46,2.26,26.88,0.00001,0,0,0
5/1/2021,21:00,295.49,87.32,1009.37,2.45,28.07,0.000009,0,0,0
5/1/2021,22:00,295.15,87.82,1009.71,2.66,31.78,0.000007,0,0,0
5/1/2021,23:00,294.9,87.89,1010.32,2.76,37.01,0.000003,0,0,0
5/1/2021,24:00:00,294.69,88.07,1011.17,2.77,41.81,0.000001,0,0,4.97
6/1/2021,1:00,296.27,79.23,1012.02,3.78,46.32,0,0,0,134.7717
6/1/2021,2:00,298.52,67.76,1012.69,4.82,55.43,0,0,0,354.117
