# Global Forecast System (GFS)
# Provider;National Centers for Environmental Prediction (NCEP)
# More information at;https://www.emc.ncep.noaa.gov/emc/pages/numerical_forecast_systems/gfs/documentation.php
# gfs update info;date 2022-05-16 - cycle 0
# Site latitude (positive means North);14.115
# Site longitude (positive means East);100.618
# Site altitude (m);not available
# Date beginning;2022-03-01
# Date end;2022-05-19
# Time reference (hour);UT
# Summarization (period of integration);Hour (h)
# Date - Instant;The date or instant given for each value corresponds to the end of the summarization

# Columns:
# Temperature (K);Temperature at 2 m above ground
# Relative humidity (%);Relative humidity at 2 m above ground
# Pressure (hPa);Pressure at ground level
# Wind speed (m/s);Wind speed at 10 m above ground
# Wind direction (deg);Wind direction at 10 m above ground (0 means from North, 90 from East...)
# Rainfall (kg/m2);Rainfall (= rain depth in mm)
# Snowfall (kg/m2);Snowfall
# Snow depth (m);Snow depth
# Short-wave irradiation (Wh/m2);Surface downward short-wave irradiation (broadband)

# GFS meteorological data
# Date;UT time;Temperature;Relative Humidity;Pressure;Wind speed;Wind direction;Rainfall;Snowfall;Snow depth;Short-wave irradiation
2022-03-01;01:00;301.77;61.82;1011.48;1.35;170.00;0.007385;0.000000;0.000000;147.8714
2022-03-01;02:00;303.74;53.78;1011.93;1.46;155.55;0.000000;0.000000;0.000000;411.7665
2022-03-01;03:00;305.71;45.73;1012.39;1.64;143.71;0.000000;0.000000;0.000000;620.5158
2022-03-01;04:00;306.86;41.46;1011.37;1.82;128.29;0.000000;0.000000;0.000000;797.9550
2022-03-01;05:00;308.01;37.19;1010.36;2.09;116.27;0.000000;0.000000;0.000000;928.1076
2022-03-01;06:00;309.15;32.91;1009.34;2.44;107.36;0.000000;0.000000;0.000000;957.7332
2022-03-01;07:00;309.28;31.50;1008.36;2.23;105.14;0.000000;0.000000;0.000000;919.8216
2022-03-01;08:00;309.41;30.09;1007.38;2.02;102.44;0.000000;0.000000;0.000000;817.7262
2022-03-01;09:00;309.53;28.68;1006.40;1.81;99.13;0.000000;0.000000;0.000000;628.3473
2022-03-01;10:00;308.37;31.47;1006.84;1.31;125.38;0.000000;0.000000;0.000000;412.6620
2022-03-01;11:00;307.20;34.26;1007.29;1.28;164.05;0.000000;0.000000;0.000000;189.7136
2022-03-01;12:00;306.03;37.05;1007.73;1.74;192.09;0.000000;0.000000;0.000000;10.9349
2022-03-01;13:00;304.92;43.15;1008.60;2.36;196.36;0.000000;0.000000;0.000000;0.0000
2022-03-01;14:00;303.80;49.26;1009.48;2.99;198.84;0.000000;0.000000;0.000000;0.0000
2022-03-01;15:00;302.69;55.37;1010.35;3.62;200.46;0.000000;0.000000;0.000000;0.0000
2022-03-01;16:00;302.29;58.41;1010.23;3.38;198.98;0.000000;0.000000;0.000000;0.0000
2022-03-01;17:00;301.89;61.45;1010.10;3.14;197.27;0.000000;0.000000;0.000000;0.0000
2022-03-01;18:00;301.49;64.49;1009.97;2.91;195.28;0.000000;0.000000;0.000000;0.0000
2022-03-01;19:00;301.13;66.91;1009.72;2.60;198.34;0.000000;0.000000;0.000000;0.0000
2022-03-01;20:00;300.76;69.33;1009.47;2.30;202.21;0.000000;0.000000;0.000000;0.0000
2022-03-01;21:00;300.40;71.75;1009.22;2.01;207.21;0.041701;0.000000;0.000000;0.0000
2022-03-01;22:00;300.23;72.84;1009.78;1.65;208.91;0.083402;0.000000;0.000000;0.0000
2022-03-01;23:00;300.07;73.92;1010.34;1.29;211.56;0.125103;0.000000;0.000000;0.0000
2022-03-01;24:00;299.90;75.00;1010.90;0.93;216.26;0.089633;0.000000;0.000000;10.1589
2022-03-02;01:00;301.83;66.45;1011.42;0.81;190.55;0.054164;0.000000;0.000000;169.8791
2022-03-02;02:00;303.76;57.91;1011.93;0.87;162.98;0.018695;0.000000;0.000000;413.9370
2022-03-02;03:00;305.68;49.36;1012.45;1.09;143.08;0.012463;0.000000;0.000000;612.9174
2022-03-02;04:00;306.80;44.82;1011.47;1.49;144.91;0.006232;0.000000;0.000000;776.7885
2022-03-02;05:00;307.92;40.29;1010.50;1.89;145.96;0.000000;0.000000;0.000000;891.8073
2022-03-02;06:00;309.03;35.76;1009.52;2.29;146.65;0.003642;0.000000;0.000000;848.7348
2022-03-02;07:00;308.86;35.76;1008.51;2.65;158.92;0.007284;0.000000;0.000000;745.9281
