Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
1/1/2021,1:00,288.25,74.9,1016.34,3.89,27.48,0.000007,0,0,140.3531
1/1/2021,2:00,290.63,62.52,1017.01,5.41,45.98,0.000002,0,0,364.4701
1/1/2021,3:00,293.27,54.08,1017.04,5.77,50.87,0.000001,0,0,566.009
1/1/2021,4:00,295.67,48.26,1016.46,5.79,50.65,0,0,0,720.0178
1/1/2021,5:00,297.54,44.4,1015.37,5.78,50.44,0,0,0,809.4657
1/1/2021,6:00,298.92,41.98,1014.03,5.67,50.67,0,0,0,833.1885
1/1/2021,7:00,299.75,40.8,1012.77,5.57,51.1,0,0,0,775.2914
1/1/2021,8:00,300.02,40.62,1011.89,5.5,51.35,0,0,0,650.509
1/1/2021,9:00,299.74,41.28,1011.52,5.45,51.69,0,0,0,467.6877
1/1/2021,10:00,298.67,45.24,1011.74,5.01,51.08,0,0,0,254.5858
1/1/2021,11:00,296.02,59.3,1012.34,3.34,49.27,0,0,0,58.0811
1/1/2021,12:00,293.5,69.68,1013.21,3.11,48.52,0,0,0,0
1/1/2021,13:00,292.71,71.98,1014.16,3.1,48.51,0,0,0,0
1/1/2021,14:00,291.97,73.75,1014.71,3.03,47.78,0,0,0,0
1/1/2021,15:00,291.3,74.96,1014.86,3.01,46.79,0,0,0,0
1/1/2021,16:00,290.72,75.9,1014.77,3.01,47.11,0,0,0,0
1/1/2021,17:00,290.2,76.88,1014.58,3.05,48.2,0,0,0,0
1/1/2021,18:00,289.71,77.95,1014.3,3.14,48.64,0,0,0,0
1/1/2021,19:00,289.18,79.46,1013.71,3.19,49.55,0,0,0,0
1/1/2021,20:00,288.59,81.44,1013.23,3.1,50.95,0,0,0,0
1/1/2021,21:00,287.99,83.39,1013.04,2.96,50.9,0,0,0,0
1/1/2021,22:00,287.47,84.64,1013.21,2.86,49.15,0,0,0,0
1/1/2021,23:00,287.03,85.48,1013.57,2.75,45.87,0,0,0,0
1/1/2021,0:00,286.73,85.41,1014.28,2.71,42.48,0,0,0,4.6549
2/1/2021,1:00,288.58,74.36,1015.16,3.61,39.37,0,0,0,136.2365
2/1/2021,2:00,291.29,61.33,1015.92,4.72,49.62,0,0,0,360.373
2/1/2021,3:00,294.27,52.16,1016.18,5,53.09,0,0,0,567.7449
2/1/2021,4:00,296.79,46.19,1015.72,4.75,48.58,0,0,0,723.5175
2/1/2021,5:00,298.69,42.01,1014.58,4.66,41.57,0,0,0,814.8206
2/1/2021,6:00,299.98,39.53,1013.11,4.61,36.92,0,0,0,833.4964
