Date,UT time,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
1/1/2021,1:00,288.2,75,1016.24,3.91,27.8,0.000008,0,0,140.2223
1/1/2021,2:00,290.58,62.64,1016.91,5.46,46.31,0.000003,0,0,364.3416
1/1/2021,3:00,293.23,54.21,1016.95,5.82,51.16,0.000001,0,0,566.2046
1/1/2021,4:00,295.63,48.39,1016.37,5.84,50.89,0,0,0,720.5069
1/1/2021,5:00,297.49,44.54,1015.27,5.81,50.61,0,0,0,810.1564
1/1/2021,6:00,298.87,42.12,1013.93,5.7,50.82,0,0,0,833.7319
1/1/2021,7:00,299.7,40.95,1012.68,5.59,51.29,0,0,0,776.0814
1/1/2021,8:00,299.97,40.76,1011.8,5.51,51.57,0,0,0,651.332
1/1/2021,9:00,299.69,41.42,1011.43,5.46,51.91,0,0,0,468.4525
1/1/2021,10:00,298.61,45.47,1011.65,4.99,51.29,0,0,0,255.0875
1/1/2021,11:00,295.95,59.67,1012.25,3.32,49.53,0,0,0,58.0966
1/1/2021,12:00,293.43,69.87,1013.12,3.11,48.93,0,0,0,0
1/1/2021,13:00,292.64,72.12,1014.07,3.1,49.02,0,0,0,0
1/1/2021,14:00,291.9,73.88,1014.62,3.03,48.38,0,0,0,0
1/1/2021,15:00,291.23,75.08,1014.77,3.01,47.43,0,0,0,0
1/1/2021,16:00,290.65,76.02,1014.67,3.01,47.69,0,0,0,0
1/1/2021,17:00,290.14,76.98,1014.49,3.05,48.73,0,0,0,0
1/1/2021,18:00,289.65,78.05,1014.21,3.14,49.15,0,0,0,0
1/1/2021,19:00,289.12,79.55,1013.61,3.2,49.99,0,0,0,0
1/1/2021,20:00,288.54,81.51,1013.14,3.12,51.29,0,0,0,0
1/1/2021,21:00,287.94,83.44,1012.95,2.98,51.17,0,0,0,0
1/1/2021,22:00,287.42,84.69,1013.11,2.89,49.42,0,0,0,0
1/1/2021,23:00,286.99,85.51,1013.47,2.77,46.19,0,0,0,0
1/1/2021,0:00,286.68,85.45,1014.18,2.73,42.82,0,0,0,4.6339
2/1/2021,1:00,288.53,74.5,1015.06,3.63,39.61,0,0,0,136.016
2/1/2021,2:00,291.23,61.51,1015.82,4.74,49.73,0,0,0,360.2478
2/1/2021,3:00,294.23,52.32,1016.09,5.04,53.21,0,0,0,567.8164
2/1/2021,4:00,296.75,46.35,1015.63,4.79,48.76,0,0,0,723.662
2/1/2021,5:00,298.64,42.18,1014.49,4.69,41.85,0,0,0,815.0493
2/1/2021,6:00,299.92,39.69,1013.03,4.64,37.25,0,0,0,833.8303
2/1/2021,7:00,300.64,38.67,1011.72,4.54,36.78,0,0,0,781.5877
2/1/2021,8:00,300.84,38.63,1010.89,4.43,38.88,0,0,0,659.328
2/1/2021,9:00,300.53,39.63,1010.58,4.38,41.85,0,0,0,478.8124
2/1/2021,10:00,299.49,43.84,1010.79,4.06,44.13,0,0,0,265.921
2/1/2021,11:00,296.81,59.98,1011.35,2.72,45.79,0,0,0,59.4189
2/1/2021,12:00,294.36,70.67,1012.04,2.73,47.4,0,0,0,0
2/1/2021,13:00,293.69,72.95,1012.7,2.73,49.06,0,0,0,0
2/1/2021,14:00,293.08,75.26,1013.08,2.66,50.13,0,0,0,0
2/1/2021,15:00,292.53,77.24,1013.21,2.56,50.61,0,0,0,0
2/1/2021,16:00,292.01,78.69,1013.15,2.5,48.34,0,0,0,0
2/1/2021,17:00,291.5,79.64,1012.76,2.47,42.26,0,0,0,0
2/1/2021,18:00,291.01,80.02,1012.18,2.48,35.06,0,0,0,0
2/1/2021,19:00,290.55,79.88,1011.49,2.58,29.29,0,0,0,0
2/1/2021,20:00,290.15,79.93,1010.97,2.78,27.05,0,0,0,0
2/1/2021,21:00,289.74,80.72,1010.92,2.92,28.41,0,0,0,0
2/1/2021,22:00,289.4,82.03,1011.25,2.88,31.12,0,0,0,0
2/1/2021,23:00,289.15,83.29,1011.82,2.79,34.56,0,0,0,0
2/1/2021,0:00,288.99,84.27,1012.68,2.72,37.95,0,0,0,4.7328
3/1/2021,1:00,290.81,74.98,1013.49,3.66,38.66,0,0,0,138.7513
3/1/2021,2:00,293.69,63.4,1013.98,4.26,45.95,0,0,0,360.9681
3/1/2021,3:00,296.9,53.64,1013.86,4.35,44.2,0,0,0,565.9096
3/1/2021,4:00,299.64,45.88,1013.23,4.17,35.31,0,0,0,722.1385
3/1/2021,5:00,301.59,40.7,1012.17,4.05,30.9,0,0,0,815.4072
3/1/2021,6:00,302.75,38.55,1010.92,3.91,32.32,0,0,0,835.3555
3/1/2021,7:00,303.36,38.05,1009.75,3.8,36.61,0,0,0,781.1344
3/1/2021,8:00,303.54,38.51,1009.04,3.79,42.24,0,0,0,658.4005
3/1/2021,9:00,303.12,40.35,1008.86,3.87,48.45,0,0,0,475.6406
3/1/2021,10:00,301.94,45.66,1009.07,3.7,52.26,0.000001,0,0,254.0044
3/1/2021,11:00,299.05,62.51,1009.85,2.6,53.89,0.000013,0,0,54.2119
3/1/2021,12:00,296.72,71.48,1010.7,2.72,55.56,0.000122,0,0,0
3/1/2021,13:00,296.07,73.7,1011.47,2.74,57.72,0.000461,0,0,0
3/1/2021,14:00,295.45,76.27,1011.92,2.64,57.81,0.001008,0,0,0
3/1/2021,15:00,294.86,78.5,1012.11,2.51,54.39,0.001018,0,0,0
3/1/2021,16:00,294.28,80.02,1012.02,2.46,47.08,0.000118,0,0,0
3/1/2021,17:00,293.71,80.79,1011.7,2.52,39.1,0.000007,0,0,0
3/1/2021,18:00,293.22,80.79,1011.22,2.8,34.71,0,0,0,0
3/1/2021,19:00,292.82,81.02,1010.63,3.25,34.46,0,0,0,0
3/1/2021,20:00,292.43,82.17,1010.18,3.57,37.07,0,0,0,0
3/1/2021,21:00,292.04,83.96,1010.02,3.56,40.41,0,0,0,0
3/1/2021,22:00,291.72,85.64,1010.34,3.24,42.52,0.000001,0,0,0
3/1/2021,23:00,291.5,86.52,1010.91,2.98,42.94,0.000007,0,0,0
3/1/2021,0:00,291.34,86.68,1011.9,2.81,42.98,0.000025,0,0,4.4436
4/1/2021,1:00,292.89,77.53,1012.92,3.89,43.48,0.000052,0,0,127.088
4/1/2021,2:00,295.21,65.95,1013.87,5.17,53.92,0.000084,0,0,331.6594
4/1/2021,3:00,297.73,57.25,1014.22,5.33,56.73,0.000173,0,0,519.8925
4/1/2021,4:00,299.77,52.11,1013.81,5.03,53.7,0.000133,0,0,618.5895
4/1/2021,5:00,301.38,48.89,1012.76,4.69,49.95,0.000048,0,0,718.9579
4/1/2021,6:00,302.68,46.77,1011.41,4.37,47.61,0.00001,0,0,774.1232
4/1/2021,7:00,303.48,45.74,1010.15,4.23,46.01,0.000005,0,0,752.9266
4/1/2021,8:00,303.72,46.05,1009.34,4.17,44.4,0.000049,0,0,639.1498
4/1/2021,9:00,303.4,47.41,1009.13,4.11,42.54,0.000047,0,0,458.6359
4/1/2021,10:00,302.41,51.68,1009.46,3.86,42.03,0.000044,0,0,248.4507
4/1/2021,11:00,299.97,66.01,1010.09,2.63,42.09,0.000021,0,0,55.1084
4/1/2021,12:00,297.64,75.62,1010.85,2.64,42.38,0.000001,0,0,0
4/1/2021,13:00,296.96,77.62,1011.56,2.69,43.61,0,0,0,0
4/1/2021,14:00,296.36,79.29,1012.02,2.68,42.16,0,0,0,0
4/1/2021,15:00,295.81,80.43,1012.09,2.65,37.76,0,0,0,0
4/1/2021,16:00,295.36,80.71,1011.87,2.74,33.86,0,0,0,0
4/1/2021,17:00,294.99,80.44,1011.59,2.97,33.09,0,0,0,0
4/1/2021,18:00,294.66,80.31,1011.23,3.3,35,0,0,0,0
4/1/2021,19:00,294.29,80.93,1010.69,3.54,38.05,0,0,0,0
4/1/2021,20:00,293.78,83.04,1010.22,3.33,39.76,0,0,0,0
4/1/2021,21:00,293.29,85.32,1010.04,3.07,40.84,0,0,0,0
4/1/2021,22:00,292.88,87.26,1010.15,2.7,41.04,0.000001,0,0,0
4/1/2021,23:00,292.58,88.77,1010.67,2.41,39.87,0.000001,0,0,0
4/1/2021,0:00,292.41,89.5,1011.45,2.27,37.78,0.000001,0,0,4.95
5/1/2021,1:00,294.24,80.12,1012.37,3.09,34.79,0.000001,0,0,137.7619
5/1/2021,2:00,296.91,67.11,1013.15,3.84,49.04,0.000001,0,0,350.1797
5/1/2021,3:00,299.78,56.58,1013.34,4.45,53,0.000001,0,0,553.5457
5/1/2021,4:00,302.18,50.27,1012.87,4.51,48.82,0.000001,0,0,707.3095
5/1/2021,5:00,303.81,47.26,1011.95,4.21,46.62,0.000002,0,0,800.5698
5/1/2021,6:00,304.94,45.38,1010.68,3.9,48.7,0.000005,0,0,819.5587
5/1/2021,7:00,305.51,44.75,1009.53,3.7,53.53,0.000287,0,0,754.7954
5/1/2021,8:00,305.42,45.55,1008.8,3.61,59.91,0.003844,0,0,596.7462
5/1/2021,9:00,304.77,47.74,1008.59,3.56,66.72,0.010191,0,0,391.5337
5/1/2021,10:00,303.63,52.57,1008.95,3.32,72.57,0.007037,0,0,207.5499
5/1/2021,11:00,301.32,66.86,1009.5,2.32,77.09,0.00277,0,0,48.3561
5/1/2021,12:00,299.27,75.95,1010.13,2.33,80.12,0.001489,0,0,0
5/1/2021,13:00,298.65,77.94,1010.8,2.32,80.99,0.000969,0,0,0
5/1/2021,14:00,298.13,79.96,1011.28,2.2,79.7,0.000742,0,0,0
5/1/2021,15:00,297.7,81.6,1011.48,2.01,74.43,0.000673,0,0,0
5/1/2021,16:00,297.34,82.46,1011.23,1.88,63.7,0.000429,0,0,0
5/1/2021,17:00,296.91,83.07,1010.83,1.88,50.65,0.000124,0,0,0
5/1/2021,18:00,296.32,84.36,1010.38,1.99,41.94,0.000022,0,0,0
5/1/2021,19:00,295.68,85.69,1009.8,2.13,37.47,0.000006,0,0,0
5/1/2021,20:00,295.14,86.45,1009.33,2.27,36.46,0.000004,0,0,0
5/1/2021,21:00,294.73,86.8,1009.21,2.43,38.63,0.000003,0,0,0
5/1/2021,22:00,294.42,87.33,1009.53,2.51,42.15,0.000003,0,0,0
5/1/2021,23:00,294.15,88.04,1010.14,2.47,46.11,0.000001,0,0,0
5/1/2021,0:00,293.91,88.69,1010.98,2.44,48.83,0.000001,0,0,4.6839
6/1/2021,1:00,295.67,79.48,1011.85,3.46,49.86,0,0,0,130.8212
6/1/2021,2:00,298.07,67.63,1012.51,4.68,58.36,0,0,0,345.6161
6/1/2021,3:00,300.73,57.8,1012.65,5.17,59.03,0,0,0,548.1746
6/1/2021,4:00,303.02,51.24,1012.16,4.97,55.47,0,0,0,708.8221
6/1/2021,5:00,304.57,47.29,1010.96,4.63,52.26,0,0,0,806.2819
6/1/2021,6:00,305.55,45.01,1009.5,4.38,50.47,0,0,0,832.3705
6/1/2021,7:00,306,44.06,1008.09,4.21,49.58,0,0,0,780.1245
6/1/2021,8:00,305.98,44.18,1007.11,4.07,48.78,0,0,0,661.0969
6/1/2021,9:00,305.49,45.41,1006.68,3.97,48.55,0.000001,0,0,485.1453
6/1/2021,10:00,304.37,49.22,1006.86,3.73,48.87,0.000003,0,0,271.5254
6/1/2021,11:00,301.75,63.38,1007.45,2.55,50.29,0,0,0,61.5179
6/1/2021,12:00,299.23,73.81,1008.29,2.55,52.97,0,0,0,0
6/1/2021,13:00,298.48,75.75,1009.16,2.6,56.08,0,0,0,0
6/1/2021,14:00,297.83,77.72,1009.67,2.56,57.89,0,0,0,0
6/1/2021,15:00,297.24,79.44,1009.75,2.45,57.29,0,0,0,0
6/1/2021,16:00,296.73,80.71,1009.53,2.31,54.25,0,0,0,0
6/1/2021,17:00,296.31,81.63,1009.18,2.21,49.09,0,0,0,0
6/1/2021,18:00,295.85,82.59,1008.8,2.19,42.79,0,0,0,0
6/1/2021,19:00,295.3,84,1008.27,2.21,37.69,0,0,0,0
