,date,time,temp,rh
453,2021-01-19,2100,26,30
454,2021-01-19,2200,26,31
455,2021-01-19,2300,27,32
456,2021-01-20,0,27,33
457,2021-01-20,100,27,34
458,2021-01-20,200,28,36
459,2021-01-20,300,28,37
460,2021-01-20,400,27,39
461,2021-01-20,500,27,40
462,2021-01-20,600,26,42
463,2021-01-20,700,27,41
464,2021-01-20,800,27,40
465,2021-01-20,900,28,39
466,2021-01-20,1000,29,35
467,2021-01-20,1100,31,32
468,2021-01-20,1200,32,29
469,2021-01-20,1300,33,27
470,2021-01-20,1400,34,24
471,2021-01-20,1500,35,22
472,2021-01-20,1600,36,22
473,2021-01-20,1700,36,23
474,2021-01-20,1800,36,23
475,2021-01-20,1900,35,25
476,2021-01-20,2000,34,27
477,2021-01-20,2100,33,29
478,2021-01-20,2200,32,31
479,2021-01-20,2300,31,33
480,2021-01-21,0,30,36
481,2021-01-21,100,29,37
482,2021-01-21,200,29,39
483,2021-01-21,300,29,40
484,2021-01-21,400,28,41
485,2021-01-21,500,28,41
486,2021-01-21,600,27,42
487,2021-01-21,700,28,40
488,2021-01-21,800,29,38
489,2021-01-21,900,30,36
490,2021-01-21,1000,31,33
491,2021-01-21,1100,33,30
492,2021-01-21,1200,34,27
493,2021-01-21,1300,35,25
494,2021-01-21,1400,36,23
495,2021-01-21,1500,37,21
496,2021-01-21,1600,37,22
497,2021-01-21,1700,36,23
498,2021-01-21,1800,35,25
499,2021-01-21,1900,34,27
500,2021-01-21,2000,33,29
501,2021-01-21,2100,32,30
502,2021-01-21,2200,31,36
503,2021-01-21,2300,29,42
504,2021-01-22,0,28,47
505,2021-01-22,100,28,49
506,2021-01-22,200,28,50
507,2021-01-22,300,28,52
508,2021-01-22,400,28,51
509,2021-01-22,500,28,50
510,2021-01-22,600,28,49
511,2021-01-22,700,29,46
512,2021-01-22,800,30,43
513,2021-01-22,900,31,40
514,2021-01-22,1000,32,36
515,2021-01-22,1100,33,33
516,2021-01-22,1200,34,29
517,2021-01-22,1300,34,28
518,2021-01-22,1400,35,27
519,2021-01-22,1500,35,26
520,2021-01-22,1600,34,27
521,2021-01-22,1700,34,29
522,2021-01-22,1800,33,31
523,2021-01-22,1900,32,34
524,2021-01-22,2000,31,38
525,2021-01-22,2100,31,42
526,2021-01-22,2200,30,46
527,2021-01-22,2300,29,50
528,2021-01-23,0,28,54
529,2021-01-23,100,28,56
530,2021-01-23,200,28,59
531,2021-01-23,300,27,61
532,2021-01-23,400,27,62
533,2021-01-23,500,27,63
534,2021-01-23,600,27,64
535,2021-01-23,700,28,60
536,2021-01-23,800,29,55
537,2021-01-23,900,30,51
538,2021-01-23,1000,31,46
539,2021-01-23,1100,32,42
540,2021-01-23,1200,33,37
541,2021-01-23,1300,33,36
542,2021-01-23,1400,33,34
543,2021-01-23,1500,34,33
544,2021-01-23,1600,33,36
545,2021-01-23,1700,32,39
546,2021-01-23,1800,31,42
547,2021-01-23,1900,30,47
548,2021-01-23,2000,29,51
549,2021-01-23,2100,28,56
550,2021-01-23,2200,28,58
551,2021-01-23,2300,28,60
552,2021-01-24,0,27,62
553,2021-01-24,100,27,64
554,2021-01-24,200,27,66
555,2021-01-24,300,26,69
556,2021-01-24,400,26,70
557,2021-01-24,500,26,71
558,2021-01-24,600,26,72
559,2021-01-24,700,27,67
560,2021-01-24,800,28,63
561,2021-01-24,900,29,58
562,2021-01-24,1000,30,54
563,2021-01-24,1100,31,49
564,2021-01-24,1200,32,44
565,2021-01-24,1300,32,43
566,2021-01-24,1400,33,42
567,2021-01-24,1500,33,40
568,2021-01-24,1600,32,45
569,2021-01-24,1700,31,49
570,2021-01-24,1800,30,53
571,2021-01-24,1900,29,58
572,2021-01-24,2000,29,62
573,2021-01-24,2100,28,67
574,2021-01-24,2200,28,68
575,2021-01-24,2300,27,69
576,2021-01-25,0,27,70
577,2021-01-25,100,27,71
578,2021-01-25,200,27,72
579,2021-01-25,300,27,73
580,2021-01-25,400,27,74
581,2021-01-25,500,27,75
582,2021-01-25,600,27,76
583,2021-01-25,700,27,72
584,2021-01-25,800,28,67
585,2021-01-25,900,29,63
586,2021-01-25,1000,30,57
587,2021-01-25,1100,31,52
588,2021-01-25,1200,32,46
589,2021-01-25,1300,33,44
590,2021-01-25,1400,34,41
591,2021-01-25,1500,34,38
592,2021-01-25,1600,34,41
593,2021-01-25,1700,33,44
594,2021-01-25,1800,32,47
595,2021-01-25,1900,31,51
596,2021-01-25,2000,30,56
597,2021-01-25,2100,30,61
598,2021-01-25,2200,29,64
599,2021-01-25,2300,29,67
600,2021-01-26,0,28,70
601,2021-01-26,100,28,72
602,2021-01-26,200,28,73
603,2021-01-26,300,28,75
604,2021-01-26,400,27,75
605,2021-01-26,500,27,76
606,2021-01-26,600,27,76
607,2021-01-26,700,28,71
608,2021-01-26,800,29,66
609,2021-01-26,900,30,61
610,2021-01-26,1000,31,54
611,2021-01-26,1100,33,48
612,2021-01-26,1200,34,41
613,2021-01-26,1300,34,39
614,2021-01-26,1400,35,37
615,2021-01-26,1500,36,34
616,2021-01-26,1600,35,39
617,2021-01-26,1700,35,44
618,2021-01-26,1800,35,49
619,2021-01-26,1900,33,53
620,2021-01-26,2000,32,57
621,2021-01-26,2100,31,61
622,2021-01-26,2200,30,63
623,2021-01-26,2300,29,64
624,2021-01-27,0,29,66
625,2021-01-27,100,29,67
626,2021-01-27,200,28,68
627,2021-01-27,300,28,69
628,2021-01-27,400,28,69
629,2021-01-27,500,28,69
630,2021-01-27,600,28,69
631,2021-01-27,700,29,65
632,2021-01-27,800,30,61
633,2021-01-27,900,31,57
634,2021-01-27,1000,31,53
635,2021-01-27,1100,32,49
636,2021-01-27,1200,33,45
637,2021-01-27,1300,33,44
638,2021-01-27,1400,34,43
639,2021-01-27,1500,34,42
640,2021-01-27,1600,33,46
641,2021-01-27,1700,32,51
642,2021-01-27,1800,31,55
643,2021-01-27,1900,30,58
644,2021-01-27,2000,29,62
645,2021-01-27,2100,29,65
646,2021-01-27,2200,29,66
647,2021-01-27,2300,29,68
648,2021-01-28,0,28,69
649,2021-01-28,100,28,70
650,2021-01-28,200,28,71
651,2021-01-28,300,28,72
652,2021-01-28,400,28,72
653,2021-01-28,500,28,73
654,2021-01-28,600,28,73
655,2021-01-28,700,29,69
656,2021-01-28,800,30,64
657,2021-01-28,900,31,59
658,2021-01-28,1000,32,53
659,2021-01-28,1100,33,47
660,2021-01-28,1200,34,41
661,2021-01-28,1300,35,38
662,2021-01-28,1400,36,35
663,2021-01-28,1500,36,32
664,2021-01-28,1600,36,34
665,2021-01-28,1700,35,36
666,2021-01-28,1800,34,39
667,2021-01-28,1900,33,44
668,2021-01-28,2000,32,50
669,2021-01-28,2100,31,56
670,2021-01-28,2200,30,58
671,2021-01-28,2300,30,61
672,2021-01-29,0,30,63
673,2021-01-29,100,29,64
674,2021-01-29,200,29,64
675,2021-01-29,300,29,64
676,2021-01-29,400,28,61
677,2021-01-29,500,28,58
678,2021-01-29,600,27,54
679,2021-01-29,700,27,52
680,2021-01-29,800,27,49
681,2021-01-29,900,27,46
682,2021-01-29,1000,29,43
683,2021-01-29,1100,30,41
684,2021-01-29,1200,31,38
685,2021-01-29,1300,32,36
686,2021-01-29,1400,33,34
687,2021-01-29,1500,34,32
688,2021-01-29,1600,34,33
689,2021-01-29,1700,33,34
690,2021-01-29,1800,33,35
691,2021-01-29,1900,32,39
692,2021-01-29,2000,31,43
693,2021-01-29,2100,30,47
694,2021-01-29,2200,30,52
695,2021-01-29,2300,29,57
696,2021-01-30,0,29,61
697,2021-01-30,100,29,62
698,2021-01-30,200,28,63
699,2021-01-30,300,28,64
700,2021-01-30,400,28,64
701,2021-01-30,500,28,64
702,2021-01-30,600,28,65
703,2021-01-30,700,28,60
704,2021-01-30,800,28,55
705,2021-01-30,900,28,51
706,2021-01-30,1000,29,46
707,2021-01-30,1100,30,41
708,2021-01-30,1200,32,36
709,2021-01-30,1300,32,34
710,2021-01-30,1400,33,32
711,2021-01-30,1500,34,30
